index_left,index_middle,index_right,reflectance_surround_left,reflectance_center_left,emission_spot_left,reflectance_surround_middle,reflectance_center_middle,emission_spot_middle,reflectance_surround_right,reflectance_center_right,emission_spot_right,ImageName,ImageExr,ImageNpy,trials_2.thisRepN,trials_2.thisTrialN,trials_2.thisN,trials_2.thisIndex,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,sound_1.started,BB_Trial.resp,BB_Trial.color,BB_Trial.rt,text.started,text.stopped,sound_1.stopped,block,participant,session,L/B,scene,condition,nTrialsPerBlock,date,expName,psychopyVersion,frameRate,Unnamed: 41
14,2,8,0,0.25,3.10526315789474,0,0.25,0.298245614035088,0,0.25,1.0,ReadingArea_rsl0-rcl25-esl310-rsm0-rcm25-esm29-rsr0-rcr25-esr100,exr/ReadingArea_rsl0-rcl25-esl310-rsm0-rcm25-esm29-rsr0-rcr25-esr100.exr,ReadingArea_rsl0-rcl25-esl310-rsm0-rcm25-esm29-rsr0-rcr25-esr100.npz,,,,,0,106,106,212,,right,red,2.8,983.3925709724426,983.8598990440368,,2,6,5,lightness,readingArea,realistic,75,2023-03-23_16h21.39.166,tripletExp_regina_11082022,2022.2.4,120.01796991470012,
2,14,8,0,0.25,0.298245614035088,0,0.25,3.10526315789474,0,0.25,1.0,ReadingArea_rsl0-rcl25-esl29-rsm0-rcm25-esm310-rsr0-rcr25-esr100,exr/ReadingArea_rsl0-rcl25-esl29-rsm0-rcm25-esm310-rsr0-rcr25-esr100.exr,ReadingArea_rsl0-rcl25-esl29-rsm0-rcm25-esm310-rsr0-rcr25-esr100.npz,,,,,0,107,107,255,,right,red,1.16,985.5499119758606,985.9824669361116,,2,6,5,lightness,readingArea,realistic,75,2023-03-23_16h21.39.166,tripletExp_regina_11082022,2022.2.4,120.01796991470012,
13,4,0,0,0.111111111111111,3.10526315789474,0,0.694444444444444,0.298245614035088,0,0.027777777777778,0.298245614035088,ReadingArea_rsl0-rcl11-esl310-rsm0-rcm69-esm29-rsr0-rcr2-esr29,exr/ReadingArea_rsl0-rcl11-esl310-rsm0-rcm69-esm29-rsr0-rcr2-esr29.exr,ReadingArea_rsl0-rcl11-esl310-rsm0-rcm69-esm29-rsr0-rcr2-esr29.npz,,,,,0,108,108,269,,left,green,1.18,987.6754050254822,988.2243239879608,,2,6,5,lightness,readingArea,realistic,75,2023-03-23_16h21.39.166,tripletExp_regina_11082022,2022.2.4,120.01796991470012,
11,12,1,0,1.0,1.0,0,0.027777777777778,3.10526315789474,0,0.111111111111111,0.298245614035088,ReadingArea_rsl0-rcl100-esl100-rsm0-rcm2-esm310-rsr0-rcr11-esr29,exr/ReadingArea_rsl0-rcl100-esl100-rsm0-rcm2-esm310-rsr0-rcr11-esr29.exr,ReadingArea_rsl0-rcl100-esl100-rsm0-rcm2-esm310-rsr0-rcr11-esr29.npz,,,,,0,109,109,140,,right,red,1.08,989.9261479377748,990.3631348609924,,2,6,5,lightness,readingArea,realistic,75,2023-03-23_16h21.39.166,tripletExp_regina_11082022,2022.2.4,120.01796991470012,
6,11,1,0,0.027777777777778,1.0,0,1.0,1.0,0,0.111111111111111,0.298245614035088,ReadingArea_rsl0-rcl2-esl100-rsm0-rcm100-esm100-rsr0-rcr11-esr29,exr/ReadingArea_rsl0-rcl2-esl100-rsm0-rcm100-esm100-rsr0-rcr11-esr29.exr,ReadingArea_rsl0-rcl2-esl100-rsm0-rcm100-esm100-rsr0-rcr11-esr29.npz,,,,,0,110,110,436,,right,red,2.6,993.8344378471376,994.286448955536,,2,6,5,lightness,readingArea,realistic,75,2023-03-23_16h21.39.166,tripletExp_regina_11082022,2022.2.4,120.01796991470012,
10,12,11,0,0.694444444444444,1.0,0,0.027777777777778,3.10526315789474,0,1.0,1.0,ReadingArea_rsl0-rcl69-esl100-rsm0-rcm2-esm310-rsr0-rcr100-esr100,exr/ReadingArea_rsl0-rcl69-esl100-rsm0-rcm2-esm310-rsr0-rcr100-esr100.exr,ReadingArea_rsl0-rcl69-esl100-rsm0-rcm2-esm310-rsr0-rcr100-esr100.npz,,,,,0,111,111,317,,left,green,1.35,996.01518201828,996.449089050293,,2,6,5,lightness,readingArea,realistic,75,2023-03-23_16h21.39.166,tripletExp_regina_11082022,2022.2.4,120.01796991470012,
1,8,12,0,0.111111111111111,0.298245614035088,0,0.25,1.0,0,0.027777777777778,3.10526315789474,ReadingArea_rsl0-rcl11-esl29-rsm0-rcm25-esm100-rsr0-rcr2-esr310,exr/ReadingArea_rsl0-rcl11-esl29-rsm0-rcm25-esm100-rsr0-rcr2-esr310.exr,ReadingArea_rsl0-rcl11-esl29-rsm0-rcm25-esm100-rsr0-rcr2-esr310.npz,,,,,0,112,112,156,,right,red,1.27,998.1714019775392,,,2,6,5,lightness,readingArea,realistic,75,2023-03-23_16h21.39.166,tripletExp_regina_11082022,2022.2.4,120.01796991470012,
8,4,1,0,0.25,1.0,0,0.694444444444444,0.298245614035088,0,0.111111111111111,0.298245614035088,ReadingArea_rsl0-rcl25-esl100-rsm0-rcm69-esm29-rsr0-rcr11-esr29,exr/ReadingArea_rsl0-rcl25-esl100-rsm0-rcm69-esm29-rsr0-rcr11-esr29.exr,ReadingArea_rsl0-rcl25-esl100-rsm0-rcm69-esm29-rsr0-rcr11-esr29.npz,,,,,0,113,113,286,,left,green,1.11,1000.3537490367888,1000.8002009391784,,2,6,5,lightness,readingArea,realistic,75,2023-03-23_16h21.39.166,tripletExp_regina_11082022,2022.2.4,120.01796991470012,
12,10,6,0,0.027777777777778,3.10526315789474,0,0.694444444444444,1.0,0,0.027777777777778,1.0,ReadingArea_rsl0-rcl2-esl310-rsm0-rcm69-esm100-rsr0-rcr2-esr100,exr/ReadingArea_rsl0-rcl2-esl310-rsm0-rcm69-esm100-rsr0-rcr2-esr100.exr,ReadingArea_rsl0-rcl2-esl310-rsm0-rcm69-esm100-rsr0-rcr2-esr100.npz,,,,,0,114,114,273,,left,green,1.21,1002.5051908493042,,,2,6,5,lightness,readingArea,realistic,75,2023-03-23_16h21.39.166,tripletExp_regina_11082022,2022.2.4,120.01796991470012,
10,9,6,0,0.694444444444444,1.0,0,0.444444444444444,1.0,0,0.027777777777778,1.0,ReadingArea_rsl0-rcl69-esl100-rsm0-rcm44-esm100-rsr0-rcr2-esr100,exr/ReadingArea_rsl0-rcl69-esl100-rsm0-rcm44-esm100-rsr0-rcr2-esr100.exr,ReadingArea_rsl0-rcl69-esl100-rsm0-rcm44-esm100-rsr0-rcr2-esr100.npz,,,,,0,115,115,35,,left,green,1.26,1004.6651940345764,1005.1249129772186,,2,6,5,lightness,readingArea,realistic,75,2023-03-23_16h21.39.166,tripletExp_regina_11082022,2022.2.4,120.01796991470012,
9,4,11,0,0.444444444444444,1.0,0,0.694444444444444,0.298245614035088,0,1.0,1.0,ReadingArea_rsl0-rcl44-esl100-rsm0-rcm69-esm29-rsr0-rcr100-esr100,exr/ReadingArea_rsl0-rcl44-esl100-rsm0-rcm69-esm29-rsr0-rcr100-esr100.exr,ReadingArea_rsl0-rcl44-esl100-rsm0-rcm69-esm29-rsr0-rcr100-esr100.npz,,,,,0,116,116,133,,left,green,1.2,1006.82266497612,,,2,6,5,lightness,readingArea,realistic,75,2023-03-23_16h21.39.166,tripletExp_regina_11082022,2022.2.4,120.01796991470012,
2,14,1,0,0.25,0.298245614035088,0,0.25,3.10526315789474,0,0.111111111111111,0.298245614035088,ReadingArea_rsl0-rcl25-esl29-rsm0-rcm25-esm310-rsr0-rcr11-esr29,exr/ReadingArea_rsl0-rcl25-esl29-rsm0-rcm25-esm310-rsr0-rcr11-esr29.exr,ReadingArea_rsl0-rcl25-esl29-rsm0-rcm25-esm310-rsr0-rcr11-esr29.npz,,,,,0,117,117,579,,left,green,1.32,1008.9925379753112,1009.457321882248,,2,6,5,lightness,readingArea,realistic,75,2023-03-23_16h21.39.166,tripletExp_regina_11082022,2022.2.4,120.01796991470012,
7,10,13,0,0.111111111111111,1.0,0,0.694444444444444,1.0,0,0.111111111111111,3.10526315789474,ReadingArea_rsl0-rcl11-esl100-rsm0-rcm69-esm100-rsr0-rcr11-esr310,exr/ReadingArea_rsl0-rcl11-esl100-rsm0-rcm69-esm100-rsr0-rcr11-esr310.exr,ReadingArea_rsl0-rcl11-esl100-rsm0-rcm69-esm100-rsr0-rcr11-esr310.npz,,,,,0,118,118,446,,right,red,1.41,1011.177232980728,1011.6049230098724,,2,6,5,lightness,readingArea,realistic,75,2023-03-23_16h21.39.166,tripletExp_regina_11082022,2022.2.4,120.01796991470012,
12,11,13,0,0.027777777777778,3.10526315789474,0,1.0,1.0,0,0.111111111111111,3.10526315789474,ReadingArea_rsl0-rcl2-esl310-rsm0-rcm100-esm100-rsr0-rcr11-esr310,exr/ReadingArea_rsl0-rcl2-esl310-rsm0-rcm100-esm100-rsr0-rcr11-esr310.exr,ReadingArea_rsl0-rcl2-esl310-rsm0-rcm100-esm100-rsr0-rcr11-esr310.npz,,,,,0,119,119,151,,right,red,2.27,1015.0830979347228,1015.5447249412535,,2,6,5,lightness,readingArea,realistic,75,2023-03-23_16h21.39.166,tripletExp_regina_11082022,2022.2.4,120.01796991470012,
6,2,5,0,0.027777777777778,1.0,0,0.25,0.298245614035088,0,1.0,0.298245614035088,ReadingArea_rsl0-rcl2-esl100-rsm0-rcm25-esm29-rsr0-rcr100-esr29,exr/ReadingArea_rsl0-rcl2-esl100-rsm0-rcm25-esm29-rsr0-rcr100-esr29.exr,ReadingArea_rsl0-rcl2-esl100-rsm0-rcm25-esm29-rsr0-rcr100-esr29.npz,,,,,0,120,120,504,,left,green,1.45,1017.2354340553284,1017.67959690094,,2,6,5,lightness,readingArea,realistic,75,2023-03-23_16h21.39.166,tripletExp_regina_11082022,2022.2.4,120.01796991470012,
5,14,3,0,1.0,0.298245614035088,0,0.25,3.10526315789474,0,0.444444444444444,0.298245614035088,ReadingArea_rsl0-rcl100-esl29-rsm0-rcm25-esm310-rsr0-rcr44-esr29,exr/ReadingArea_rsl0-rcl100-esl29-rsm0-rcm25-esm310-rsr0-rcr44-esr29.exr,ReadingArea_rsl0-rcl100-esl29-rsm0-rcm25-esm310-rsr0-rcr44-esr29.npz,,,,,0,121,121,93,,left,green,2.72,1021.1417088508606,,,2,6,5,lightness,readingArea,realistic,75,2023-03-23_16h21.39.166,tripletExp_regina_11082022,2022.2.4,120.01796991470012,
8,12,13,0,0.25,1.0,0,0.027777777777778,3.10526315789474,0,0.111111111111111,3.10526315789474,ReadingArea_rsl0-rcl25-esl100-rsm0-rcm2-esm310-rsr0-rcr11-esr310,exr/ReadingArea_rsl0-rcl25-esl100-rsm0-rcm2-esm310-rsr0-rcr11-esr310.exr,ReadingArea_rsl0-rcl25-esl100-rsm0-rcm2-esm310-rsr0-rcr11-esr310.npz,,,,,0,122,122,275,,left,green,2.24,1025.0577840805054,1025.53581905365,,2,6,5,lightness,readingArea,realistic,75,2023-03-23_16h21.39.166,tripletExp_regina_11082022,2022.2.4,120.01796991470012,
0,5,7,0,0.027777777777778,0.298245614035088,0,1.0,0.298245614035088,0,0.111111111111111,1.0,ReadingArea_rsl0-rcl2-esl29-rsm0-rcm100-esm29-rsr0-rcr11-esr100,exr/ReadingArea_rsl0-rcl2-esl29-rsm0-rcm100-esm29-rsr0-rcr11-esr100.exr,ReadingArea_rsl0-rcl2-esl29-rsm0-rcm100-esm29-rsr0-rcr11-esr100.npz,,,,,0,123,123,217,,right,red,1.13,1027.2420020103457,1027.6832070350647,,2,6,5,lightness,readingArea,realistic,75,2023-03-23_16h21.39.166,tripletExp_regina_11082022,2022.2.4,120.01796991470012,
4,1,3,0,0.694444444444444,0.298245614035088,0,0.111111111111111,0.298245614035088,0,0.444444444444444,0.298245614035088,ReadingArea_rsl0-rcl69-esl29-rsm0-rcm11-esm29-rsr0-rcr44-esr29,exr/ReadingArea_rsl0-rcl69-esl29-rsm0-rcm11-esm29-rsr0-rcr44-esr29.exr,ReadingArea_rsl0-rcl69-esl29-rsm0-rcm11-esm29-rsr0-rcr44-esr29.npz,,,,,0,124,124,70,,right,red,2.66,1031.185749053955,1031.6536309719086,,2,6,5,lightness,readingArea,realistic,75,2023-03-23_16h21.39.166,tripletExp_regina_11082022,2022.2.4,120.01796991470012,
3,7,8,0,0.444444444444444,0.298245614035088,0,0.111111111111111,1.0,0,0.25,1.0,ReadingArea_rsl0-rcl44-esl29-rsm0-rcm11-esm100-rsr0-rcr25-esr100,exr/ReadingArea_rsl0-rcl44-esl29-rsm0-rcm11-esm100-rsr0-rcr25-esr100.exr,ReadingArea_rsl0-rcl44-esl29-rsm0-rcm11-esm100-rsr0-rcr25-esr100.npz,,,,,0,125,125,246,,left,green,1.94,1035.1212120056152,1035.5755999088287,,2,6,5,lightness,readingArea,realistic,75,2023-03-23_16h21.39.166,tripletExp_regina_11082022,2022.2.4,120.01796991470012,
1,14,8,0,0.111111111111111,0.298245614035088,0,0.25,3.10526315789474,0,0.25,1.0,ReadingArea_rsl0-rcl11-esl29-rsm0-rcm25-esm310-rsr0-rcr25-esr100,exr/ReadingArea_rsl0-rcl11-esl29-rsm0-rcm25-esm310-rsr0-rcr25-esr100.exr,ReadingArea_rsl0-rcl11-esl29-rsm0-rcm25-esm310-rsr0-rcr25-esr100.npz,,,,,0,126,126,108,,right,red,2.57,1039.0571539402008,1039.519327878952,,2,6,5,lightness,readingArea,realistic,75,2023-03-23_16h21.39.166,tripletExp_regina_11082022,2022.2.4,120.01796991470012,
10,0,8,0,0.694444444444444,1.0,0,0.027777777777778,0.298245614035088,0,0.25,1.0,ReadingArea_rsl0-rcl69-esl100-rsm0-rcm2-esm29-rsr0-rcr25-esr100,exr/ReadingArea_rsl0-rcl69-esl100-rsm0-rcm2-esm29-rsr0-rcr25-esr100.exr,ReadingArea_rsl0-rcl69-esl100-rsm0-rcm2-esm29-rsr0-rcr25-esr100.npz,,,,,0,127,127,552,,right,red,2.67,1042.975331068039,1043.4080798625946,,2,6,5,lightness,readingArea,realistic,75,2023-03-23_16h21.39.166,tripletExp_regina_11082022,2022.2.4,120.01796991470012,
11,6,8,0,1.0,1.0,0,0.027777777777778,1.0,0,0.25,1.0,ReadingArea_rsl0-rcl100-esl100-rsm0-rcm2-esm100-rsr0-rcr25-esr100,exr/ReadingArea_rsl0-rcl100-esl100-rsm0-rcm2-esm100-rsr0-rcr25-esr100.exr,ReadingArea_rsl0-rcl100-esl100-rsm0-rcm2-esm100-rsr0-rcr25-esr100.npz,,,,,0,128,128,599,,right,red,2.28,1046.878798007965,,,2,6,5,lightness,readingArea,realistic,75,2023-03-23_16h21.39.166,tripletExp_regina_11082022,2022.2.4,120.01796991470012,
2,5,14,0,0.25,0.298245614035088,0,1.0,0.298245614035088,0,0.25,3.10526315789474,ReadingArea_rsl0-rcl25-esl29-rsm0-rcm100-esm29-rsr0-rcr25-esr310,exr/ReadingArea_rsl0-rcl25-esl29-rsm0-rcm100-esm29-rsr0-rcr25-esr310.exr,ReadingArea_rsl0-rcl25-esl29-rsm0-rcm100-esm29-rsr0-rcr25-esr310.npz,,,,,0,129,129,390,,right,red,1.27,1049.0277950763702,1049.4752659797668,,2,6,5,lightness,readingArea,realistic,75,2023-03-23_16h21.39.166,tripletExp_regina_11082022,2022.2.4,120.01796991470012,
0,9,11,0,0.027777777777778,0.298245614035088,0,0.444444444444444,1.0,0,1.0,1.0,ReadingArea_rsl0-rcl2-esl29-rsm0-rcm44-esm100-rsr0-rcr100-esr100,exr/ReadingArea_rsl0-rcl2-esl29-rsm0-rcm44-esm100-rsr0-rcr100-esr100.exr,ReadingArea_rsl0-rcl2-esl29-rsm0-rcm44-esm100-rsr0-rcr100-esr100.npz,,,,,0,130,130,448,,right,red,1.35,1051.1721019744873,1051.6390109062197,,2,6,5,lightness,readingArea,realistic,75,2023-03-23_16h21.39.166,tripletExp_regina_11082022,2022.2.4,120.01796991470012,
4,5,8,0,0.694444444444444,0.298245614035088,0,1.0,0.298245614035088,0,0.25,1.0,ReadingArea_rsl0-rcl69-esl29-rsm0-rcm100-esm29-rsr0-rcr25-esr100,exr/ReadingArea_rsl0-rcl69-esl29-rsm0-rcm100-esm29-rsr0-rcr25-esr100.exr,ReadingArea_rsl0-rcl69-esl29-rsm0-rcm100-esm29-rsr0-rcr25-esr100.npz,,,,,0,131,131,54,,left,green,3.22,1055.1148579120636,1055.5707869529724,,2,6,5,lightness,readingArea,realistic,75,2023-03-23_16h21.39.166,tripletExp_regina_11082022,2022.2.4,120.01796991470012,
11,8,10,0,1.0,1.0,0,0.25,1.0,0,0.694444444444444,1.0,ReadingArea_rsl0-rcl100-esl100-rsm0-rcm25-esm100-rsr0-rcr69-esr100,exr/ReadingArea_rsl0-rcl100-esl100-rsm0-rcm25-esm100-rsr0-rcr69-esr100.exr,ReadingArea_rsl0-rcl100-esl100-rsm0-rcm25-esm100-rsr0-rcr69-esr100.npz,,,,,0,132,132,67,,right,red,1.38,1057.2613830566406,1057.7007150650024,,2,6,5,lightness,readingArea,realistic,75,2023-03-23_16h21.39.166,tripletExp_regina_11082022,2022.2.4,120.01796991470012,
13,6,1,0,0.111111111111111,3.10526315789474,0,0.027777777777778,1.0,0,0.111111111111111,0.298245614035088,ReadingArea_rsl0-rcl11-esl310-rsm0-rcm2-esm100-rsr0-rcr11-esr29,exr/ReadingArea_rsl0-rcl11-esl310-rsm0-rcm2-esm100-rsr0-rcr11-esr29.exr,ReadingArea_rsl0-rcl11-esl310-rsm0-rcm2-esm100-rsr0-rcr11-esr29.npz,,,,,0,133,133,486,,right,red,1.27,1059.4000098705292,1059.8286049365995,,2,6,5,lightness,readingArea,realistic,75,2023-03-23_16h21.39.166,tripletExp_regina_11082022,2022.2.4,120.01796991470012,
10,0,14,0,0.694444444444444,1.0,0,0.027777777777778,0.298245614035088,0,0.25,3.10526315789474,ReadingArea_rsl0-rcl69-esl100-rsm0-rcm2-esm29-rsr0-rcr25-esr310,exr/ReadingArea_rsl0-rcl69-esl100-rsm0-rcm2-esm29-rsr0-rcr25-esr310.exr,ReadingArea_rsl0-rcl69-esl100-rsm0-rcm2-esm29-rsr0-rcr25-esr310.npz,,,,,0,134,134,95,,right,red,2.17,1063.2886929512024,1063.7511229515076,,2,6,5,lightness,readingArea,realistic,75,2023-03-23_16h21.39.166,tripletExp_regina_11082022,2022.2.4,120.01796991470012,
1,8,5,0,0.111111111111111,0.298245614035088,0,0.25,1.0,0,1.0,0.298245614035088,ReadingArea_rsl0-rcl11-esl29-rsm0-rcm25-esm100-rsr0-rcr100-esr29,exr/ReadingArea_rsl0-rcl11-esl29-rsm0-rcm25-esm100-rsr0-rcr100-esr29.exr,ReadingArea_rsl0-rcl11-esl29-rsm0-rcm25-esm100-rsr0-rcr100-esr29.npz,,,,,0,135,135,445,,right,red,1.05,1065.456804037094,,,2,6,5,lightness,readingArea,realistic,75,2023-03-23_16h21.39.166,tripletExp_regina_11082022,2022.2.4,120.01796991470012,
2,1,10,0,0.25,0.298245614035088,0,0.111111111111111,0.298245614035088,0,0.694444444444444,1.0,ReadingArea_rsl0-rcl25-esl29-rsm0-rcm11-esm29-rsr0-rcr69-esr100,exr/ReadingArea_rsl0-rcl25-esl29-rsm0-rcm11-esm29-rsr0-rcr69-esr100.exr,ReadingArea_rsl0-rcl25-esl29-rsm0-rcm11-esm29-rsr0-rcr69-esr100.npz,,,,,0,136,136,585,,left,green,0.99,1067.606791973114,1068.0429480075836,,2,6,5,lightness,readingArea,realistic,75,2023-03-23_16h21.39.166,tripletExp_regina_11082022,2022.2.4,120.01796991470012,
4,11,12,0,0.694444444444444,0.298245614035088,0,1.0,1.0,0,0.027777777777778,3.10526315789474,ReadingArea_rsl0-rcl69-esl29-rsm0-rcm100-esm100-rsr0-rcr2-esr310,exr/ReadingArea_rsl0-rcl69-esl29-rsm0-rcm100-esm100-rsr0-rcr2-esr310.exr,ReadingArea_rsl0-rcl69-esl29-rsm0-rcm100-esm100-rsr0-rcr2-esr310.npz,,,,,0,137,137,109,,left,green,1.39,1069.7367589473724,1070.1809709072113,,2,6,5,lightness,readingArea,realistic,75,2023-03-23_16h21.39.166,tripletExp_regina_11082022,2022.2.4,120.01796991470012,
6,12,3,0,0.027777777777778,1.0,0,0.027777777777778,3.10526315789474,0,0.444444444444444,0.298245614035088,ReadingArea_rsl0-rcl2-esl100-rsm0-rcm2-esm310-rsr0-rcr44-esr29,exr/ReadingArea_rsl0-rcl2-esl100-rsm0-rcm2-esm310-rsr0-rcr44-esr29.exr,ReadingArea_rsl0-rcl2-esl100-rsm0-rcm2-esm310-rsr0-rcr44-esr29.npz,,,,,0,138,138,284,,left,green,2.6,1073.6721949577332,1074.1114978790283,,2,6,5,lightness,readingArea,realistic,75,2023-03-23_16h21.39.166,tripletExp_regina_11082022,2022.2.4,120.01796991470012,
11,7,9,0,1.0,1.0,0,0.111111111111111,1.0,0,0.444444444444444,1.0,ReadingArea_rsl0-rcl100-esl100-rsm0-rcm11-esm100-rsr0-rcr44-esr100,exr/ReadingArea_rsl0-rcl100-esl100-rsm0-rcm11-esm100-rsr0-rcr44-esr100.exr,ReadingArea_rsl0-rcl100-esl100-rsm0-rcm11-esm100-rsr0-rcr44-esr100.npz,,,,,0,139,139,521,,right,red,1.15,1075.8213119506836,1076.320114850998,,2,6,5,lightness,readingArea,realistic,75,2023-03-23_16h21.39.166,tripletExp_regina_11082022,2022.2.4,120.01796991470012,
5,2,14,0,1.0,0.298245614035088,0,0.25,0.298245614035088,0,0.25,3.10526315789474,ReadingArea_rsl0-rcl100-esl29-rsm0-rcm25-esm29-rsr0-rcr25-esr310,exr/ReadingArea_rsl0-rcl100-esl29-rsm0-rcm25-esm29-rsr0-rcr25-esr310.exr,ReadingArea_rsl0-rcl100-esl29-rsm0-rcm25-esm29-rsr0-rcr25-esr310.npz,,,,,0,140,140,462,,left,green,1.4,1078.0399949550629,1078.503566980362,,2,6,5,lightness,readingArea,realistic,75,2023-03-23_16h21.39.166,tripletExp_regina_11082022,2022.2.4,120.01796991470012,
12,6,14,0,0.027777777777778,3.10526315789474,0,0.027777777777778,1.0,0,0.25,3.10526315789474,ReadingArea_rsl0-rcl2-esl310-rsm0-rcm2-esm100-rsr0-rcr25-esr310,exr/ReadingArea_rsl0-rcl2-esl310-rsm0-rcm2-esm100-rsr0-rcr25-esr310.exr,ReadingArea_rsl0-rcl2-esl310-rsm0-rcm2-esm100-rsr0-rcr25-esr310.npz,,,,,0,141,141,218,,left,green,1.5,1080.2006180286407,,,2,6,5,lightness,readingArea,realistic,75,2023-03-23_16h21.39.166,tripletExp_regina_11082022,2022.2.4,120.01796991470012,
2,6,13,0,0.25,0.298245614035088,0,0.027777777777778,1.0,0,0.111111111111111,3.10526315789474,ReadingArea_rsl0-rcl25-esl29-rsm0-rcm2-esm100-rsr0-rcr11-esr310,exr/ReadingArea_rsl0-rcl25-esl29-rsm0-rcm2-esm100-rsr0-rcr11-esr310.exr,ReadingArea_rsl0-rcl25-esl29-rsm0-rcm2-esm100-rsr0-rcr11-esr310.npz,,,,,0,142,142,388,,left,green,1.39,1082.3835880756378,1082.8312509059906,,2,6,5,lightness,readingArea,realistic,75,2023-03-23_16h21.39.166,tripletExp_regina_11082022,2022.2.4,120.01796991470012,
6,11,8,0,0.027777777777778,1.0,0,1.0,1.0,0,0.25,1.0,ReadingArea_rsl0-rcl2-esl100-rsm0-rcm100-esm100-rsr0-rcr25-esr100,exr/ReadingArea_rsl0-rcl2-esl100-rsm0-rcm100-esm100-rsr0-rcr25-esr100.exr,ReadingArea_rsl0-rcl2-esl100-rsm0-rcm100-esm100-rsr0-rcr25-esr100.npz,,,,,0,143,143,176,,right,red,1.45,1084.5293390750885,1084.997302055359,,2,6,5,lightness,readingArea,realistic,75,2023-03-23_16h21.39.166,tripletExp_regina_11082022,2022.2.4,120.01796991470012,
13,0,12,0,0.111111111111111,3.10526315789474,0,0.027777777777778,0.298245614035088,0,0.027777777777778,3.10526315789474,ReadingArea_rsl0-rcl11-esl310-rsm0-rcm2-esm29-rsr0-rcr2-esr310,exr/ReadingArea_rsl0-rcl11-esl310-rsm0-rcm2-esm29-rsr0-rcr2-esr310.exr,ReadingArea_rsl0-rcl11-esl310-rsm0-rcm2-esm29-rsr0-rcr2-esr310.npz,,,,,0,144,144,56,,right,red,2.38,1088.4507598876953,1088.9120769500732,,2,6,5,lightness,readingArea,realistic,75,2023-03-23_16h21.39.166,tripletExp_regina_11082022,2022.2.4,120.01796991470012,
3,11,2,0,0.444444444444444,0.298245614035088,0,1.0,1.0,0,0.25,0.298245614035088,ReadingArea_rsl0-rcl44-esl29-rsm0-rcm100-esm100-rsr0-rcr25-esr29,exr/ReadingArea_rsl0-rcl44-esl29-rsm0-rcm100-esm100-rsr0-rcr25-esr29.exr,ReadingArea_rsl0-rcl44-esl29-rsm0-rcm100-esm100-rsr0-rcr25-esr29.npz,,,,,0,145,145,220,,left,green,1.19,1090.6042430400848,1091.0701038837433,,2,6,5,lightness,readingArea,realistic,75,2023-03-23_16h21.39.166,tripletExp_regina_11082022,2022.2.4,120.01796991470012,
4,12,7,0,0.694444444444444,0.298245614035088,0,0.027777777777778,3.10526315789474,0,0.111111111111111,1.0,ReadingArea_rsl0-rcl69-esl29-rsm0-rcm2-esm310-rsr0-rcr11-esr100,exr/ReadingArea_rsl0-rcl69-esl29-rsm0-rcm2-esm310-rsr0-rcr11-esr100.exr,ReadingArea_rsl0-rcl69-esl29-rsm0-rcm2-esm310-rsr0-rcr11-esr100.npz,,,,,0,146,146,112,,right,red,1.54,1092.762718915939,1093.2038538455963,,2,6,5,lightness,readingArea,realistic,75,2023-03-23_16h21.39.166,tripletExp_regina_11082022,2022.2.4,120.01796991470012,
1,12,10,0,0.111111111111111,0.298245614035088,0,0.027777777777778,3.10526315789474,0,0.694444444444444,1.0,ReadingArea_rsl0-rcl11-esl29-rsm0-rcm2-esm310-rsr0-rcr69-esr100,exr/ReadingArea_rsl0-rcl11-esl29-rsm0-rcm2-esm310-rsr0-rcr69-esr100.exr,ReadingArea_rsl0-rcl11-esl29-rsm0-rcm2-esm310-rsr0-rcr69-esr100.npz,,,,,0,147,147,567,,left,green,1.23,1094.9043328762054,1095.3665959835052,,2,6,5,lightness,readingArea,realistic,75,2023-03-23_16h21.39.166,tripletExp_regina_11082022,2022.2.4,120.01796991470012,
14,5,9,0,0.25,3.10526315789474,0,1.0,0.298245614035088,0,0.444444444444444,1.0,ReadingArea_rsl0-rcl25-esl310-rsm0-rcm100-esm29-rsr0-rcr44-esr100,exr/ReadingArea_rsl0-rcl25-esl310-rsm0-rcm100-esm29-rsr0-rcr44-esr100.exr,ReadingArea_rsl0-rcl25-esl310-rsm0-rcm100-esm29-rsr0-rcr44-esr100.npz,,,,,0,148,148,482,,right,red,2.33,1098.839038848877,1099.3027429580688,,2,6,5,lightness,readingArea,realistic,75,2023-03-23_16h21.39.166,tripletExp_regina_11082022,2022.2.4,120.01796991470012,
11,5,3,0,1.0,1.0,0,1.0,0.298245614035088,0,0.444444444444444,0.298245614035088,ReadingArea_rsl0-rcl100-esl100-rsm0-rcm100-esm29-rsr0-rcr44-esr29,exr/ReadingArea_rsl0-rcl100-esl100-rsm0-rcm100-esm29-rsr0-rcr44-esr29.exr,ReadingArea_rsl0-rcl100-esl100-rsm0-rcm100-esm29-rsr0-rcr44-esr29.npz,,,,,0,149,149,172,,right,red,2.5,1102.7600119113922,1102.961405992508,,2,6,5,lightness,readingArea,realistic,75,2023-03-23_16h21.39.166,tripletExp_regina_11082022,2022.2.4,120.01796991470012,
