index_left,index_middle,index_right,reflectance_surround_left,reflectance_center_left,emission_spot_left,reflectance_surround_middle,reflectance_center_middle,emission_spot_middle,reflectance_surround_right,reflectance_center_right,emission_spot_right,ImageName,ImageExr,ImageNpy,trials_2.thisRepN,trials_2.thisTrialN,trials_2.thisN,trials_2.thisIndex,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,sound_1.started,sound_1.stopped,BB_Trial.resp,BB_Trial.color,BB_Trial.rt,text.started,text.stopped,sound_2.started,block,sound_4.started,participant,session,L/B,scene,condition,nTrialsPerBlock,date,expName,psychopyVersion,frameRate,Unnamed: 43
11,4,0,2,1.0,1.0,2,0.694444444444444,0.298245614035088,2,0.027777777777778,0.298245614035088,ReadingArea_rsl2-rcl100-esl100-rsm2-rcm69-esm29-rsr2-rcr2-esr29,exr/ReadingArea_rsl2-rcl100-esl100-rsm2-rcm69-esm29-rsr2-rcr2-esr29.exr,ReadingArea_rsl2-rcl100-esl100-rsm2-rcm69-esm29-rsr2-rcr2-esr29.npz,,,,,0,96,96,219,,,left,green,0.79,446.6031129360199,446.9610550403595,,2,,5,2,lightness,readingArea,realistic,75,2023-03-13_15h05.54.393,tripletExp_regina_11082022,2022.2.4,120.22265663068464,
1,10,11,2,0.111111111111111,0.298245614035088,2,0.694444444444444,1.0,2,1.0,1.0,ReadingArea_rsl2-rcl11-esl29-rsm2-rcm69-esm100-rsr2-rcr100-esr100,exr/ReadingArea_rsl2-rcl11-esl29-rsm2-rcm69-esm100-rsr2-rcr100-esr100.exr,ReadingArea_rsl2-rcl11-esl29-rsm2-rcm69-esm100-rsr2-rcr100-esr100.npz,,,,,0,97,97,483,,,right,red,0.97,448.6611080169678,449.0219910144806,,2,,5,2,lightness,readingArea,realistic,75,2023-03-13_15h05.54.393,tripletExp_regina_11082022,2022.2.4,120.22265663068464,
2,5,0,2,0.25,0.298245614035088,2,1.0,0.298245614035088,2,0.027777777777778,0.298245614035088,ReadingArea_rsl2-rcl25-esl29-rsm2-rcm100-esm29-rsr2-rcr2-esr29,exr/ReadingArea_rsl2-rcl25-esl29-rsm2-rcm100-esm29-rsr2-rcr2-esr29.exr,ReadingArea_rsl2-rcl25-esl29-rsm2-rcm100-esm29-rsr2-rcr2-esr29.npz,,,,,0,98,98,414,,,left,green,0.73,450.7227690219879,451.0843029022217,,2,,5,2,lightness,readingArea,realistic,75,2023-03-13_15h05.54.393,tripletExp_regina_11082022,2022.2.4,120.22265663068464,
0,7,13,2,0.027777777777778,0.298245614035088,2,0.111111111111111,1.0,2,0.111111111111111,3.10526315789474,ReadingArea_rsl2-rcl2-esl29-rsm2-rcm11-esm100-rsr2-rcr11-esr310,exr/ReadingArea_rsl2-rcl2-esl29-rsm2-rcm11-esm100-rsr2-rcr11-esr310.exr,ReadingArea_rsl2-rcl2-esl29-rsm2-rcm11-esm100-rsr2-rcr11-esr310.npz,,,,,0,99,99,159,,,right,red,2.52,454.56516790390015,454.9214761257172,,2,,5,2,lightness,readingArea,realistic,75,2023-03-13_15h05.54.393,tripletExp_regina_11082022,2022.2.4,120.22265663068464,
14,10,5,2,0.25,3.10526315789474,2,0.694444444444444,1.0,2,1.0,0.298245614035088,ReadingArea_rsl2-rcl25-esl310-rsm2-rcm69-esm100-rsr2-rcr100-esr29,exr/ReadingArea_rsl2-rcl25-esl310-rsm2-rcm69-esm100-rsr2-rcr100-esr29.exr,ReadingArea_rsl2-rcl25-esl310-rsm2-rcm69-esm100-rsr2-rcr100-esr29.npz,,,,,0,100,100,96,,,left,green,1.04,456.6431241035461,,,2,,5,2,lightness,readingArea,realistic,75,2023-03-13_15h05.54.393,tripletExp_regina_11082022,2022.2.4,120.22265663068464,
9,4,11,2,0.444444444444444,1.0,2,0.694444444444444,0.298245614035088,2,1.0,1.0,ReadingArea_rsl2-rcl44-esl100-rsm2-rcm69-esm29-rsr2-rcr100-esr100,exr/ReadingArea_rsl2-rcl44-esl100-rsm2-rcm69-esm29-rsr2-rcr100-esr100.exr,ReadingArea_rsl2-rcl44-esl100-rsm2-rcm69-esm29-rsr2-rcr100-esr100.npz,,,,,0,101,101,133,,,left,green,1.16,458.6933228969574,,,2,,5,2,lightness,readingArea,realistic,75,2023-03-13_15h05.54.393,tripletExp_regina_11082022,2022.2.4,120.22265663068464,
7,5,11,2,0.111111111111111,1.0,2,1.0,0.298245614035088,2,1.0,1.0,ReadingArea_rsl2-rcl11-esl100-rsm2-rcm100-esm29-rsr2-rcr100-esr100,exr/ReadingArea_rsl2-rcl11-esl100-rsm2-rcm100-esm29-rsr2-rcr100-esr100.exr,ReadingArea_rsl2-rcl11-esl100-rsm2-rcm100-esm29-rsr2-rcr100-esr100.npz,,,,,0,102,102,10,,,left,green,1.06,460.7400810718536,461.0973770618439,,2,,5,2,lightness,readingArea,realistic,75,2023-03-13_15h05.54.393,tripletExp_regina_11082022,2022.2.4,120.22265663068464,
5,3,4,2,1.0,0.298245614035088,2,0.444444444444444,0.298245614035088,2,0.694444444444444,0.298245614035088,ReadingArea_rsl2-rcl100-esl29-rsm2-rcm44-esm29-rsr2-rcr69-esr29,exr/ReadingArea_rsl2-rcl100-esl29-rsm2-rcm44-esm29-rsr2-rcr69-esr29.exr,ReadingArea_rsl2-rcl100-esl29-rsm2-rcm44-esm29-rsr2-rcr69-esr29.npz,,,,,0,103,103,201,,,right,red,2.32,464.5879509449005,464.9349060058594,,2,,5,2,lightness,readingArea,realistic,75,2023-03-13_15h05.54.393,tripletExp_regina_11082022,2022.2.4,120.22265663068464,
10,0,8,2,0.694444444444444,1.0,2,0.027777777777778,0.298245614035088,2,0.25,1.0,ReadingArea_rsl2-rcl69-esl100-rsm2-rcm2-esm29-rsr2-rcr25-esr100,exr/ReadingArea_rsl2-rcl69-esl100-rsm2-rcm2-esm29-rsr2-rcr25-esr100.exr,ReadingArea_rsl2-rcl69-esl100-rsm2-rcm2-esm29-rsr2-rcr25-esr100.npz,,,,,0,104,104,552,,,right,red,0.86,466.6467781066895,467.0051980018616,,2,,5,2,lightness,readingArea,realistic,75,2023-03-13_15h05.54.393,tripletExp_regina_11082022,2022.2.4,120.22265663068464,
14,11,0,2,0.25,3.10526315789474,2,1.0,1.0,2,0.027777777777778,0.298245614035088,ReadingArea_rsl2-rcl25-esl310-rsm2-rcm100-esm100-rsr2-rcr2-esr29,exr/ReadingArea_rsl2-rcl25-esl310-rsm2-rcm100-esm100-rsr2-rcr2-esr29.exr,ReadingArea_rsl2-rcl25-esl310-rsm2-rcm100-esm100-rsr2-rcr2-esr29.npz,,,,,0,105,105,227,,,left,green,0.79,468.7129549980164,469.0724589824677,,2,,5,2,lightness,readingArea,realistic,75,2023-03-13_15h05.54.393,tripletExp_regina_11082022,2022.2.4,120.22265663068464,
8,11,1,2,0.25,1.0,2,1.0,1.0,2,0.111111111111111,0.298245614035088,ReadingArea_rsl2-rcl25-esl100-rsm2-rcm100-esm100-rsr2-rcr11-esr29,exr/ReadingArea_rsl2-rcl25-esl100-rsm2-rcm100-esm100-rsr2-rcr11-esr29.exr,ReadingArea_rsl2-rcl25-esl100-rsm2-rcm100-esm100-rsr2-rcr11-esr29.npz,,,,,0,106,106,132,,,left,green,1.19,470.7848889827728,471.1839690208435,,2,,5,2,lightness,readingArea,realistic,75,2023-03-13_15h05.54.393,tripletExp_regina_11082022,2022.2.4,120.22265663068464,
13,0,12,2,0.111111111111111,3.10526315789474,2,0.027777777777778,0.298245614035088,2,0.027777777777778,3.10526315789474,ReadingArea_rsl2-rcl11-esl310-rsm2-rcm2-esm29-rsr2-rcr2-esr310,exr/ReadingArea_rsl2-rcl11-esl310-rsm2-rcm2-esm29-rsr2-rcr2-esr310.exr,ReadingArea_rsl2-rcl11-esl310-rsm2-rcm2-esm29-rsr2-rcr2-esr310.npz,,,,,0,107,107,56,,,right,red,0.89,472.8735370635986,473.232549905777,,2,,5,2,lightness,readingArea,realistic,75,2023-03-13_15h05.54.393,tripletExp_regina_11082022,2022.2.4,120.22265663068464,
2,3,4,2,0.25,0.298245614035088,2,0.444444444444444,0.298245614035088,2,0.694444444444444,0.298245614035088,ReadingArea_rsl2-rcl25-esl29-rsm2-rcm44-esm29-rsr2-rcr69-esr29,exr/ReadingArea_rsl2-rcl25-esl29-rsm2-rcm44-esm29-rsr2-rcr69-esr29.exr,ReadingArea_rsl2-rcl25-esl29-rsm2-rcm44-esm29-rsr2-rcr69-esr29.npz,,,,,0,108,108,61,,,left,green,1.21,474.9527759552002,475.29147005081177,,2,,5,2,lightness,readingArea,realistic,75,2023-03-13_15h05.54.393,tripletExp_regina_11082022,2022.2.4,120.22265663068464,
13,8,0,2,0.111111111111111,3.10526315789474,2,0.25,1.0,2,0.027777777777778,0.298245614035088,ReadingArea_rsl2-rcl11-esl310-rsm2-rcm25-esm100-rsr2-rcr2-esr29,exr/ReadingArea_rsl2-rcl11-esl310-rsm2-rcm25-esm100-rsr2-rcr2-esr29.exr,ReadingArea_rsl2-rcl11-esl310-rsm2-rcm25-esm100-rsr2-rcr2-esr29.npz,,,,,0,109,109,429,,,left,green,1.41,476.97811794281006,477.3313889503479,,2,,5,2,lightness,readingArea,realistic,75,2023-03-13_15h05.54.393,tripletExp_regina_11082022,2022.2.4,120.22265663068464,
7,4,1,2,0.111111111111111,1.0,2,0.694444444444444,0.298245614035088,2,0.111111111111111,0.298245614035088,ReadingArea_rsl2-rcl11-esl100-rsm2-rcm69-esm29-rsr2-rcr11-esr29,exr/ReadingArea_rsl2-rcl11-esl100-rsm2-rcm69-esm29-rsr2-rcr11-esr29.exr,ReadingArea_rsl2-rcl11-esl100-rsm2-rcm69-esm29-rsr2-rcr11-esr29.npz,,,,,0,110,110,369,,,left,green,1.4,479.02924489974976,479.38317704200745,,2,,5,2,lightness,readingArea,realistic,75,2023-03-13_15h05.54.393,tripletExp_regina_11082022,2022.2.4,120.22265663068464,
3,8,7,2,0.444444444444444,0.298245614035088,2,0.25,1.0,2,0.111111111111111,1.0,ReadingArea_rsl2-rcl44-esl29-rsm2-rcm25-esm100-rsr2-rcr11-esr100,exr/ReadingArea_rsl2-rcl44-esl29-rsm2-rcm25-esm100-rsr2-rcr11-esr100.exr,ReadingArea_rsl2-rcl44-esl29-rsm2-rcm25-esm100-rsr2-rcr11-esr100.npz,,,,,0,111,111,484,,,left,green,2.89,482.88631105422974,483.2749390602112,,2,,5,2,lightness,readingArea,realistic,75,2023-03-13_15h05.54.393,tripletExp_regina_11082022,2022.2.4,120.22265663068464,
2,11,8,2,0.25,0.298245614035088,2,1.0,1.0,2,0.25,1.0,ReadingArea_rsl2-rcl25-esl29-rsm2-rcm100-esm100-rsr2-rcr25-esr100,exr/ReadingArea_rsl2-rcl25-esl29-rsm2-rcm100-esm100-rsr2-rcr25-esr100.exr,ReadingArea_rsl2-rcl25-esl29-rsm2-rcm100-esm100-rsr2-rcr25-esr100.npz,,,,,0,112,112,364,,,right,red,1.01,484.9770700931549,485.3190491199493,,2,,5,2,lightness,readingArea,realistic,75,2023-03-13_15h05.54.393,tripletExp_regina_11082022,2022.2.4,120.22265663068464,
12,6,14,2,0.027777777777778,3.10526315789474,2,0.027777777777778,1.0,2,0.25,3.10526315789474,ReadingArea_rsl2-rcl2-esl310-rsm2-rcm2-esm100-rsr2-rcr25-esr310,exr/ReadingArea_rsl2-rcl2-esl310-rsm2-rcm2-esm100-rsr2-rcr25-esr310.exr,ReadingArea_rsl2-rcl2-esl310-rsm2-rcm2-esm100-rsr2-rcr25-esr310.npz,,,,,0,113,113,218,,,left,green,1.02,487.0231559276581,487.3888220787048,,2,,5,2,lightness,readingArea,realistic,75,2023-03-13_15h05.54.393,tripletExp_regina_11082022,2022.2.4,120.22265663068464,
4,5,8,2,0.694444444444444,0.298245614035088,2,1.0,0.298245614035088,2,0.25,1.0,ReadingArea_rsl2-rcl69-esl29-rsm2-rcm100-esm29-rsr2-rcr25-esr100,exr/ReadingArea_rsl2-rcl69-esl29-rsm2-rcm100-esm29-rsr2-rcr25-esr100.exr,ReadingArea_rsl2-rcl69-esl29-rsm2-rcm100-esm29-rsr2-rcr25-esr100.npz,,,,,0,114,114,54,,,left,green,1.36,489.10793900489807,489.465735912323,,2,,5,2,lightness,readingArea,realistic,75,2023-03-13_15h05.54.393,tripletExp_regina_11082022,2022.2.4,120.22265663068464,
6,4,13,2,0.027777777777778,1.0,2,0.694444444444444,0.298245614035088,2,0.111111111111111,3.10526315789474,ReadingArea_rsl2-rcl2-esl100-rsm2-rcm69-esm29-rsr2-rcr11-esr310,exr/ReadingArea_rsl2-rcl2-esl100-rsm2-rcm69-esm29-rsr2-rcr11-esr310.exr,ReadingArea_rsl2-rcl2-esl100-rsm2-rcm69-esm29-rsr2-rcr11-esr310.npz,,,,,0,115,115,202,,,right,red,1.08,491.172532081604,491.5291750431061,,2,,5,2,lightness,readingArea,realistic,75,2023-03-13_15h05.54.393,tripletExp_regina_11082022,2022.2.4,120.22265663068464,
0,11,9,2,0.027777777777778,0.298245614035088,2,1.0,1.0,2,0.444444444444444,1.0,ReadingArea_rsl2-rcl2-esl29-rsm2-rcm100-esm100-rsr2-rcr44-esr100,exr/ReadingArea_rsl2-rcl2-esl29-rsm2-rcm100-esm100-rsr2-rcr44-esr100.exr,ReadingArea_rsl2-rcl2-esl29-rsm2-rcm100-esm100-rsr2-rcr44-esr100.npz,,,,,0,116,116,32,,,right,red,1.21,493.2427909374237,493.5900161266327,,2,,5,2,lightness,readingArea,realistic,75,2023-03-13_15h05.54.393,tripletExp_regina_11082022,2022.2.4,120.22265663068464,
13,4,0,2,0.111111111111111,3.10526315789474,2,0.694444444444444,0.298245614035088,2,0.027777777777778,0.298245614035088,ReadingArea_rsl2-rcl11-esl310-rsm2-rcm69-esm29-rsr2-rcr2-esr29,exr/ReadingArea_rsl2-rcl11-esl310-rsm2-rcm69-esm29-rsr2-rcr2-esr29.exr,ReadingArea_rsl2-rcl11-esl310-rsm2-rcm69-esm29-rsr2-rcr2-esr29.npz,,,,,0,117,117,269,,,left,green,0.89,495.2823059558869,,,2,,5,2,lightness,readingArea,realistic,75,2023-03-13_15h05.54.393,tripletExp_regina_11082022,2022.2.4,120.22265663068464,
10,6,3,2,0.694444444444444,1.0,2,0.027777777777778,1.0,2,0.444444444444444,0.298245614035088,ReadingArea_rsl2-rcl69-esl100-rsm2-rcm2-esm100-rsr2-rcr44-esr29,exr/ReadingArea_rsl2-rcl69-esl100-rsm2-rcm2-esm100-rsr2-rcr44-esr29.exr,ReadingArea_rsl2-rcl69-esl100-rsm2-rcm2-esm100-rsr2-rcr44-esr29.npz,,,,,0,118,118,0,,,right,red,2.41,499.1093740463257,499.4711570739746,,2,,5,2,lightness,readingArea,realistic,75,2023-03-13_15h05.54.393,tripletExp_regina_11082022,2022.2.4,120.22265663068464,
13,6,4,2,0.111111111111111,3.10526315789474,2,0.027777777777778,1.0,2,0.694444444444444,0.298245614035088,ReadingArea_rsl2-rcl11-esl310-rsm2-rcm2-esm100-rsr2-rcr69-esr29,exr/ReadingArea_rsl2-rcl11-esl310-rsm2-rcm2-esm100-rsr2-rcr69-esr29.exr,ReadingArea_rsl2-rcl11-esl310-rsm2-rcm2-esm100-rsr2-rcr69-esr29.npz,,,,,0,119,119,328,,,right,red,2.24,502.9618821144104,503.3204169273377,,2,,5,2,lightness,readingArea,realistic,75,2023-03-13_15h05.54.393,tripletExp_regina_11082022,2022.2.4,120.22265663068464,
8,6,11,2,0.25,1.0,2,0.027777777777778,1.0,2,1.0,1.0,ReadingArea_rsl2-rcl25-esl100-rsm2-rcm2-esm100-rsr2-rcr100-esr100,exr/ReadingArea_rsl2-rcl25-esl100-rsm2-rcm2-esm100-rsr2-rcr100-esr100.exr,ReadingArea_rsl2-rcl25-esl100-rsm2-rcm2-esm100-rsr2-rcr100-esr100.npz,,,,,0,120,120,236,,,left,green,1.04,505.008868932724,,,2,,5,2,lightness,readingArea,realistic,75,2023-03-13_15h05.54.393,tripletExp_regina_11082022,2022.2.4,120.22265663068464,
14,6,13,2,0.25,3.10526315789474,2,0.027777777777778,1.0,2,0.111111111111111,3.10526315789474,ReadingArea_rsl2-rcl25-esl310-rsm2-rcm2-esm100-rsr2-rcr11-esr310,exr/ReadingArea_rsl2-rcl25-esl310-rsm2-rcm2-esm100-rsr2-rcr11-esr310.exr,ReadingArea_rsl2-rcl25-esl310-rsm2-rcm2-esm100-rsr2-rcr11-esr310.npz,,,,,0,121,121,91,,,right,red,1.21,507.0572259426117,507.3888809680939,,2,,5,2,lightness,readingArea,realistic,75,2023-03-13_15h05.54.393,tripletExp_regina_11082022,2022.2.4,120.22265663068464,
10,9,6,2,0.694444444444444,1.0,2,0.444444444444444,1.0,2,0.027777777777778,1.0,ReadingArea_rsl2-rcl69-esl100-rsm2-rcm44-esm100-rsr2-rcr2-esr100,exr/ReadingArea_rsl2-rcl69-esl100-rsm2-rcm44-esm100-rsr2-rcr2-esr100.exr,ReadingArea_rsl2-rcl69-esl100-rsm2-rcm44-esm100-rsr2-rcr2-esr100.npz,,,,,0,122,122,35,,,left,green,0.69,509.0860729217529,509.45392298698425,,2,,5,2,lightness,readingArea,realistic,75,2023-03-13_15h05.54.393,tripletExp_regina_11082022,2022.2.4,120.22265663068464,
6,3,13,2,0.027777777777778,1.0,2,0.444444444444444,0.298245614035088,2,0.111111111111111,3.10526315789474,ReadingArea_rsl2-rcl2-esl100-rsm2-rcm44-esm29-rsr2-rcr11-esr310,exr/ReadingArea_rsl2-rcl2-esl100-rsm2-rcm44-esm29-rsr2-rcr11-esr310.exr,ReadingArea_rsl2-rcl2-esl100-rsm2-rcm44-esm29-rsr2-rcr11-esr310.npz,,,,,0,123,123,228,,,right,red,1.14,511.1676208972931,511.5123660564423,,2,,5,2,lightness,readingArea,realistic,75,2023-03-13_15h05.54.393,tripletExp_regina_11082022,2022.2.4,120.22265663068464,
10,12,11,2,0.694444444444444,1.0,2,0.027777777777778,3.10526315789474,2,1.0,1.0,ReadingArea_rsl2-rcl69-esl100-rsm2-rcm2-esm310-rsr2-rcr100-esr100,exr/ReadingArea_rsl2-rcl69-esl100-rsm2-rcm2-esm310-rsr2-rcr100-esr100.exr,ReadingArea_rsl2-rcl69-esl100-rsm2-rcm2-esm310-rsr2-rcr100-esr100.npz,,,,,0,124,124,317,,,left,green,1.37,513.2333569526672,513.5899579524994,,2,,5,2,lightness,readingArea,realistic,75,2023-03-13_15h05.54.393,tripletExp_regina_11082022,2022.2.4,120.22265663068464,
1,14,6,2,0.111111111111111,0.298245614035088,2,0.25,3.10526315789474,2,0.027777777777778,1.0,ReadingArea_rsl2-rcl11-esl29-rsm2-rcm25-esm310-rsr2-rcr2-esr100,exr/ReadingArea_rsl2-rcl11-esl29-rsm2-rcm25-esm310-rsr2-rcr2-esr100.exr,ReadingArea_rsl2-rcl11-esl29-rsm2-rcm25-esm310-rsr2-rcr2-esr100.npz,,,,,0,125,125,475,,,left,green,1.14,515.2931909561157,515.6578969955444,,2,,5,2,lightness,readingArea,realistic,75,2023-03-13_15h05.54.393,tripletExp_regina_11082022,2022.2.4,120.22265663068464,
1,14,5,2,0.111111111111111,0.298245614035088,2,0.25,3.10526315789474,2,1.0,0.298245614035088,ReadingArea_rsl2-rcl11-esl29-rsm2-rcm25-esm310-rsr2-rcr100-esr29,exr/ReadingArea_rsl2-rcl11-esl29-rsm2-rcm25-esm310-rsr2-rcr100-esr29.exr,ReadingArea_rsl2-rcl11-esl29-rsm2-rcm25-esm310-rsr2-rcr100-esr29.npz,,,,,0,126,126,509,,,right,red,0.93,517.3698461055756,517.7117691040039,,2,,5,2,lightness,readingArea,realistic,75,2023-03-13_15h05.54.393,tripletExp_regina_11082022,2022.2.4,120.22265663068464,
2,1,12,2,0.25,0.298245614035088,2,0.111111111111111,0.298245614035088,2,0.027777777777778,3.10526315789474,ReadingArea_rsl2-rcl25-esl29-rsm2-rcm11-esm29-rsr2-rcr2-esr310,exr/ReadingArea_rsl2-rcl25-esl29-rsm2-rcm11-esm29-rsr2-rcr2-esr310.exr,ReadingArea_rsl2-rcl25-esl29-rsm2-rcm11-esm29-rsr2-rcr2-esr310.npz,,,,,0,127,127,12,,,left,green,1.01,519.4129509925842,519.76731300354,,2,,5,2,lightness,readingArea,realistic,75,2023-03-13_15h05.54.393,tripletExp_regina_11082022,2022.2.4,120.22265663068464,
10,3,1,2,0.694444444444444,1.0,2,0.444444444444444,0.298245614035088,2,0.111111111111111,0.298245614035088,ReadingArea_rsl2-rcl69-esl100-rsm2-rcm44-esm29-rsr2-rcr11-esr29,exr/ReadingArea_rsl2-rcl69-esl100-rsm2-rcm44-esm29-rsr2-rcr11-esr29.exr,ReadingArea_rsl2-rcl69-esl100-rsm2-rcm44-esm29-rsr2-rcr11-esr29.npz,,,,,0,128,128,420,,,left,green,2.83,523.2486460208893,523.5838859081268,,2,,5,2,lightness,readingArea,realistic,75,2023-03-13_15h05.54.393,tripletExp_regina_11082022,2022.2.4,120.22265663068464,
14,12,5,2,0.25,3.10526315789474,2,0.027777777777778,3.10526315789474,2,1.0,0.298245614035088,ReadingArea_rsl2-rcl25-esl310-rsm2-rcm2-esm310-rsr2-rcr100-esr29,exr/ReadingArea_rsl2-rcl25-esl310-rsm2-rcm2-esm310-rsr2-rcr100-esr29.exr,ReadingArea_rsl2-rcl25-esl310-rsm2-rcm2-esm310-rsr2-rcr100-esr29.npz,,,,,0,129,129,335,,,right,red,2.17,527.0566561222076,527.4201741218567,,2,,5,2,lightness,readingArea,realistic,75,2023-03-13_15h05.54.393,tripletExp_regina_11082022,2022.2.4,120.22265663068464,
5,8,3,2,1.0,0.298245614035088,2,0.25,1.0,2,0.444444444444444,0.298245614035088,ReadingArea_rsl2-rcl100-esl29-rsm2-rcm25-esm100-rsr2-rcr44-esr29,exr/ReadingArea_rsl2-rcl100-esl29-rsm2-rcm25-esm100-rsr2-rcr44-esr29.exr,ReadingArea_rsl2-rcl100-esl29-rsm2-rcm25-esm100-rsr2-rcr44-esr29.npz,,,,,0,130,130,556,,,left,green,2.87,530.9103589057922,531.272213935852,,2,,5,2,lightness,readingArea,realistic,75,2023-03-13_15h05.54.393,tripletExp_regina_11082022,2022.2.4,120.22265663068464,
14,9,0,2,0.25,3.10526315789474,2,0.444444444444444,1.0,2,0.027777777777778,0.298245614035088,ReadingArea_rsl2-rcl25-esl310-rsm2-rcm44-esm100-rsr2-rcr2-esr29,exr/ReadingArea_rsl2-rcl25-esl310-rsm2-rcm44-esm100-rsr2-rcr2-esr29.exr,ReadingArea_rsl2-rcl25-esl310-rsm2-rcm44-esm100-rsr2-rcr2-esr29.npz,,,,,0,131,131,313,,,left,green,1.22,532.9670851230621,533.3315670490265,,2,,5,2,lightness,readingArea,realistic,75,2023-03-13_15h05.54.393,tripletExp_regina_11082022,2022.2.4,120.22265663068464,
4,3,9,2,0.694444444444444,0.298245614035088,2,0.444444444444444,0.298245614035088,2,0.444444444444444,1.0,ReadingArea_rsl2-rcl69-esl29-rsm2-rcm44-esm29-rsr2-rcr44-esr100,exr/ReadingArea_rsl2-rcl69-esl29-rsm2-rcm44-esm29-rsr2-rcr44-esr100.exr,ReadingArea_rsl2-rcl69-esl29-rsm2-rcm44-esm29-rsr2-rcr44-esr100.npz,,,,,0,132,132,451,,,left,green,1.14,535.020956993103,535.3766250610352,,2,,5,2,lightness,readingArea,realistic,75,2023-03-13_15h05.54.393,tripletExp_regina_11082022,2022.2.4,120.22265663068464,
14,2,1,2,0.25,3.10526315789474,2,0.25,0.298245614035088,2,0.111111111111111,0.298245614035088,ReadingArea_rsl2-rcl25-esl310-rsm2-rcm25-esm29-rsr2-rcr11-esr29,exr/ReadingArea_rsl2-rcl25-esl310-rsm2-rcm25-esm29-rsr2-rcr11-esr29.exr,ReadingArea_rsl2-rcl25-esl310-rsm2-rcm25-esm29-rsr2-rcr11-esr29.npz,,,,,0,133,133,321,,,right,red,1.2,537.0955328941345,537.4600899219513,,2,,5,2,lightness,readingArea,realistic,75,2023-03-13_15h05.54.393,tripletExp_regina_11082022,2022.2.4,120.22265663068464,
11,13,8,2,1.0,1.0,2,0.111111111111111,3.10526315789474,2,0.25,1.0,ReadingArea_rsl2-rcl100-esl100-rsm2-rcm11-esm310-rsr2-rcr25-esr100,exr/ReadingArea_rsl2-rcl100-esl100-rsm2-rcm11-esm310-rsr2-rcr25-esr100.exr,ReadingArea_rsl2-rcl100-esl100-rsm2-rcm11-esm310-rsr2-rcr25-esr100.npz,,,,,0,134,134,198,,,right,red,1.29,539.1514439582825,539.4865479469299,,2,,5,2,lightness,readingArea,realistic,75,2023-03-13_15h05.54.393,tripletExp_regina_11082022,2022.2.4,120.22265663068464,
11,0,6,2,1.0,1.0,2,0.027777777777778,0.298245614035088,2,0.027777777777778,1.0,ReadingArea_rsl2-rcl100-esl100-rsm2-rcm2-esm29-rsr2-rcr2-esr100,exr/ReadingArea_rsl2-rcl100-esl100-rsm2-rcm2-esm29-rsr2-rcr2-esr100.exr,ReadingArea_rsl2-rcl100-esl100-rsm2-rcm2-esm29-rsr2-rcr2-esr100.npz,,,,,0,135,135,586,,,right,red,1.02,541.1949460506439,541.5307810306549,,2,,5,2,lightness,readingArea,realistic,75,2023-03-13_15h05.54.393,tripletExp_regina_11082022,2022.2.4,120.22265663068464,
1,12,10,2,0.111111111111111,0.298245614035088,2,0.027777777777778,3.10526315789474,2,0.694444444444444,1.0,ReadingArea_rsl2-rcl11-esl29-rsm2-rcm2-esm310-rsr2-rcr69-esr100,exr/ReadingArea_rsl2-rcl11-esl29-rsm2-rcm2-esm310-rsr2-rcr69-esr100.exr,ReadingArea_rsl2-rcl11-esl29-rsm2-rcm2-esm310-rsr2-rcr69-esr100.npz,,,,,0,136,136,567,,,left,green,0.97,543.2271320819855,543.5864489078522,,2,,5,2,lightness,readingArea,realistic,75,2023-03-13_15h05.54.393,tripletExp_regina_11082022,2022.2.4,120.22265663068464,
6,4,0,2,0.027777777777778,1.0,2,0.694444444444444,0.298245614035088,2,0.027777777777778,0.298245614035088,ReadingArea_rsl2-rcl2-esl100-rsm2-rcm69-esm29-rsr2-rcr2-esr29,exr/ReadingArea_rsl2-rcl2-esl100-rsm2-rcm69-esm29-rsr2-rcr2-esr29.exr,ReadingArea_rsl2-rcl2-esl100-rsm2-rcm69-esm29-rsr2-rcr2-esr29.npz,,,,,0,137,137,360,,,left,green,1.34,545.290323972702,,,2,,5,2,lightness,readingArea,realistic,75,2023-03-13_15h05.54.393,tripletExp_regina_11082022,2022.2.4,120.22265663068464,
12,6,7,2,0.027777777777778,3.10526315789474,2,0.027777777777778,1.0,2,0.111111111111111,1.0,ReadingArea_rsl2-rcl2-esl310-rsm2-rcm2-esm100-rsr2-rcr11-esr100,exr/ReadingArea_rsl2-rcl2-esl310-rsm2-rcm2-esm100-rsr2-rcr11-esr100.exr,ReadingArea_rsl2-rcl2-esl310-rsm2-rcm2-esm100-rsr2-rcr11-esr100.npz,,,,,0,138,138,308,,,right,red,2.88,549.1270151138306,549.491231918335,,2,,5,2,lightness,readingArea,realistic,75,2023-03-13_15h05.54.393,tripletExp_regina_11082022,2022.2.4,120.22265663068464,
