index_left,index_middle,index_right,reflectance_surround_left,reflectance_center_left,emission_spot_left,reflectance_surround_middle,reflectance_center_middle,emission_spot_middle,reflectance_surround_right,reflectance_center_right,emission_spot_right,ImageName,ImageExr,ImageNpy,trials_2.thisRepN,trials_2.thisTrialN,trials_2.thisN,trials_2.thisIndex,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,sound_1.started,BB_Trial.resp,BB_Trial.color,BB_Trial.rt,text.started,text.stopped,sound_2.started,sound_1.stopped,block,sound_4.started,participant,session,L/B,scene,condition,nTrialsPerBlock,date,expName,psychopyVersion,frameRate,Unnamed: 43
10,3,1,0,0.694444444444444,1.0,0,0.444444444444444,0.298245614035088,0,0.111111111111111,0.298245614035088,ReadingArea_rsl0-rcl69-esl100-rsm0-rcm44-esm29-rsr0-rcr11-esr29,exr/ReadingArea_rsl0-rcl69-esl100-rsm0-rcm44-esm29-rsr0-rcr11-esr29.exr,ReadingArea_rsl0-rcl69-esl100-rsm0-rcm44-esm29-rsr0-rcr11-esr29.npz,,,,,0,110,110,420,,right,red,2.17,704.6751689910889,705.067626953125,,,2,,8,1,lightness,readingArea,realistic,75,2023-03-28_13h31.23.437,tripletExp_regina_11082022,2022.2.4,119.19361164000114,
1,9,7,0,0.111111111111111,0.298245614035088,0,0.444444444444444,1.0,0,0.111111111111111,1.0,ReadingArea_rsl0-rcl11-esl29-rsm0-rcm44-esm100-rsr0-rcr11-esr100,exr/ReadingArea_rsl0-rcl11-esl29-rsm0-rcm44-esm100-rsr0-rcr11-esr100.exr,ReadingArea_rsl0-rcl11-esl29-rsm0-rcm44-esm100-rsr0-rcr11-esr100.npz,,,,,0,111,111,397,,right,red,0.99,706.7556509971619,707.1463119983673,,,2,,8,1,lightness,readingArea,realistic,75,2023-03-28_13h31.23.437,tripletExp_regina_11082022,2022.2.4,119.19361164000114,
13,0,14,0,0.111111111111111,3.10526315789474,0,0.027777777777778,0.298245614035088,0,0.25,3.10526315789474,ReadingArea_rsl0-rcl11-esl310-rsm0-rcm2-esm29-rsr0-rcr25-esr310,exr/ReadingArea_rsl0-rcl11-esl310-rsm0-rcm2-esm29-rsr0-rcr25-esr310.exr,ReadingArea_rsl0-rcl11-esl310-rsm0-rcm2-esm29-rsr0-rcr25-esr310.npz,,,,,0,112,112,278,,left,green,1.56,708.8311250209808,709.2254559993744,,,2,,8,1,lightness,readingArea,realistic,75,2023-03-28_13h31.23.437,tripletExp_regina_11082022,2022.2.4,119.19361164000114,
8,1,10,0,0.25,1.0,0,0.111111111111111,0.298245614035088,0,0.694444444444444,1.0,ReadingArea_rsl0-rcl25-esl100-rsm0-rcm11-esm29-rsr0-rcr69-esr100,exr/ReadingArea_rsl0-rcl25-esl100-rsm0-rcm11-esm29-rsr0-rcr69-esr100.exr,ReadingArea_rsl0-rcl25-esl100-rsm0-rcm11-esm29-rsr0-rcr69-esr100.npz,,,,,0,113,113,442,,left,green,1.38,710.9373080730438,711.3388991355896,,,2,,8,1,lightness,readingArea,realistic,75,2023-03-28_13h31.23.437,tripletExp_regina_11082022,2022.2.4,119.19361164000114,
3,6,10,0,0.444444444444444,0.298245614035088,0,0.027777777777778,1.0,0,0.694444444444444,1.0,ReadingArea_rsl0-rcl44-esl29-rsm0-rcm2-esm100-rsr0-rcr69-esr100,exr/ReadingArea_rsl0-rcl44-esl29-rsm0-rcm2-esm100-rsr0-rcr69-esr100.exr,ReadingArea_rsl0-rcl44-esl29-rsm0-rcm2-esm100-rsr0-rcr69-esr100.npz,,,,,0,114,114,138,,left,green,0.68,713.0552389621735,713.4431891441345,,,2,,8,1,lightness,readingArea,realistic,75,2023-03-28_13h31.23.437,tripletExp_regina_11082022,2022.2.4,119.19361164000114,
1,6,11,0,0.111111111111111,0.298245614035088,0,0.027777777777778,1.0,0,1.0,1.0,ReadingArea_rsl0-rcl11-esl29-rsm0-rcm2-esm100-rsr0-rcr100-esr100,exr/ReadingArea_rsl0-rcl11-esl29-rsm0-rcm2-esm100-rsr0-rcr100-esr100.exr,ReadingArea_rsl0-rcl11-esl29-rsm0-rcm2-esm100-rsr0-rcr100-esr100.npz,,,,,0,115,115,39,,left,green,0.97,715.1485450267792,715.5269961357117,,,2,,8,1,lightness,readingArea,realistic,75,2023-03-28_13h31.23.437,tripletExp_regina_11082022,2022.2.4,119.19361164000114,
11,5,8,0,1.0,1.0,0,1.0,0.298245614035088,0,0.25,1.0,ReadingArea_rsl0-rcl100-esl100-rsm0-rcm100-esm29-rsr0-rcr25-esr100,exr/ReadingArea_rsl0-rcl100-esl100-rsm0-rcm100-esm29-rsr0-rcr25-esr100.exr,ReadingArea_rsl0-rcl100-esl100-rsm0-rcm100-esm29-rsr0-rcr25-esr100.npz,,,,,0,116,116,86,,right,red,1.05,717.2381391525269,717.6129140853882,,,2,,8,1,lightness,readingArea,realistic,75,2023-03-28_13h31.23.437,tripletExp_regina_11082022,2022.2.4,119.19361164000114,
6,2,12,0,0.027777777777778,1.0,0,0.25,0.298245614035088,0,0.027777777777778,3.10526315789474,ReadingArea_rsl0-rcl2-esl100-rsm0-rcm25-esm29-rsr0-rcr2-esr310,exr/ReadingArea_rsl0-rcl2-esl100-rsm0-rcm25-esm29-rsr0-rcr2-esr310.exr,ReadingArea_rsl0-rcl2-esl100-rsm0-rcm25-esm29-rsr0-rcr2-esr310.npz,,,,,0,117,117,480,,right,red,0.81,719.316663980484,719.7573430538177,,,2,,8,1,lightness,readingArea,realistic,75,2023-03-28_13h31.23.437,tripletExp_regina_11082022,2022.2.4,119.19361164000114,
7,12,3,0,0.111111111111111,1.0,0,0.027777777777778,3.10526315789474,0,0.444444444444444,0.298245614035088,ReadingArea_rsl0-rcl11-esl100-rsm0-rcm2-esm310-rsr0-rcr44-esr29,exr/ReadingArea_rsl0-rcl11-esl100-rsm0-rcm2-esm310-rsr0-rcr44-esr29.exr,ReadingArea_rsl0-rcl11-esl100-rsm0-rcm2-esm310-rsr0-rcr44-esr29.npz,,,,,0,118,118,584,,left,green,2.39,723.2608950138092,723.6541140079498,,,2,,8,1,lightness,readingArea,realistic,75,2023-03-28_13h31.23.437,tripletExp_regina_11082022,2022.2.4,119.19361164000114,
12,3,11,0,0.027777777777778,3.10526315789474,0,0.444444444444444,0.298245614035088,0,1.0,1.0,ReadingArea_rsl0-rcl2-esl310-rsm0-rcm44-esm29-rsr0-rcr100-esr100,exr/ReadingArea_rsl0-rcl2-esl310-rsm0-rcm44-esm29-rsr0-rcr100-esr100.exr,ReadingArea_rsl0-rcl2-esl310-rsm0-rcm44-esm29-rsr0-rcr100-esr100.npz,,,,,0,119,119,83,,left,green,0.77,725.3662140369415,725.7670750617981,,,2,,8,1,lightness,readingArea,realistic,75,2023-03-28_13h31.23.437,tripletExp_regina_11082022,2022.2.4,119.19361164000114,
12,13,7,0,0.027777777777778,3.10526315789474,0,0.111111111111111,3.10526315789474,0,0.111111111111111,1.0,ReadingArea_rsl0-rcl2-esl310-rsm0-rcm11-esm310-rsr0-rcr11-esr100,exr/ReadingArea_rsl0-rcl2-esl310-rsm0-rcm11-esm310-rsr0-rcr11-esr100.exr,ReadingArea_rsl0-rcl2-esl310-rsm0-rcm11-esm310-rsr0-rcr11-esr100.npz,,,,,0,120,120,408,,right,red,2.55,729.2421100139618,729.6313560009003,,,2,,8,1,lightness,readingArea,realistic,75,2023-03-28_13h31.23.437,tripletExp_regina_11082022,2022.2.4,119.19361164000114,
8,10,9,0,0.25,1.0,0,0.694444444444444,1.0,0,0.444444444444444,1.0,ReadingArea_rsl0-rcl25-esl100-rsm0-rcm69-esm100-rsr0-rcr44-esr100,exr/ReadingArea_rsl0-rcl25-esl100-rsm0-rcm69-esm100-rsr0-rcr44-esr100.exr,ReadingArea_rsl0-rcl25-esl100-rsm0-rcm69-esm100-rsr0-rcr44-esr100.npz,,,,,0,121,121,342,,right,red,0.74,731.3508961200714,731.7228569984436,,,2,,8,1,lightness,readingArea,realistic,75,2023-03-28_13h31.23.437,tripletExp_regina_11082022,2022.2.4,119.19361164000114,
14,0,6,0,0.25,3.10526315789474,0,0.027777777777778,0.298245614035088,0,0.027777777777778,1.0,ReadingArea_rsl0-rcl25-esl310-rsm0-rcm2-esm29-rsr0-rcr2-esr100,exr/ReadingArea_rsl0-rcl25-esl310-rsm0-rcm2-esm29-rsr0-rcr2-esr100.exr,ReadingArea_rsl0-rcl25-esl310-rsm0-rcm2-esm29-rsr0-rcr2-esr100.npz,,,,,0,122,122,496,,right,red,0.76,733.41614818573,733.8144869804382,,,2,,8,1,lightness,readingArea,realistic,75,2023-03-28_13h31.23.437,tripletExp_regina_11082022,2022.2.4,119.19361164000114,
4,11,12,0,0.694444444444444,0.298245614035088,0,1.0,1.0,0,0.027777777777778,3.10526315789474,ReadingArea_rsl0-rcl69-esl29-rsm0-rcm100-esm100-rsr0-rcr2-esr310,exr/ReadingArea_rsl0-rcl69-esl29-rsm0-rcm100-esm100-rsr0-rcr2-esr310.exr,ReadingArea_rsl0-rcl69-esl29-rsm0-rcm100-esm100-rsr0-rcr2-esr310.npz,,,,,0,123,123,109,,left,green,1.13,735.5336010456085,735.9136011600494,,,2,,8,1,lightness,readingArea,realistic,75,2023-03-28_13h31.23.437,tripletExp_regina_11082022,2022.2.4,119.19361164000114,
2,4,13,0,0.25,0.298245614035088,0,0.694444444444444,0.298245614035088,0,0.111111111111111,3.10526315789474,ReadingArea_rsl0-rcl25-esl29-rsm0-rcm69-esm29-rsr0-rcr11-esr310,exr/ReadingArea_rsl0-rcl25-esl29-rsm0-rcm69-esm29-rsr0-rcr11-esr310.exr,ReadingArea_rsl0-rcl25-esl29-rsm0-rcm69-esm29-rsr0-rcr11-esr310.npz,,,,,0,124,124,325,,right,red,0.72,737.6059470176697,737.9983539581299,,,2,,8,1,lightness,readingArea,realistic,75,2023-03-28_13h31.23.437,tripletExp_regina_11082022,2022.2.4,119.19361164000114,
12,10,9,0,0.027777777777778,3.10526315789474,0,0.694444444444444,1.0,0,0.444444444444444,1.0,ReadingArea_rsl0-rcl2-esl310-rsm0-rcm69-esm100-rsr0-rcr44-esr100,exr/ReadingArea_rsl0-rcl2-esl310-rsm0-rcm69-esm100-rsr0-rcr44-esr100.exr,ReadingArea_rsl0-rcl2-esl310-rsm0-rcm69-esm100-rsr0-rcr44-esr100.npz,,,,,0,125,125,126,,right,red,0.85,739.7144260406494,740.094633102417,,,2,,8,1,lightness,readingArea,realistic,75,2023-03-28_13h31.23.437,tripletExp_regina_11082022,2022.2.4,119.19361164000114,
12,6,14,0,0.027777777777778,3.10526315789474,0,0.027777777777778,1.0,0,0.25,3.10526315789474,ReadingArea_rsl0-rcl2-esl310-rsm0-rcm2-esm100-rsr0-rcr25-esr310,exr/ReadingArea_rsl0-rcl2-esl310-rsm0-rcm2-esm100-rsr0-rcr25-esr310.exr,ReadingArea_rsl0-rcl2-esl310-rsm0-rcm2-esm100-rsr0-rcr25-esr310.npz,,,,,0,126,126,218,,left,green,0.71,741.7922170162201,742.1764640808105,,,2,,8,1,lightness,readingArea,realistic,75,2023-03-28_13h31.23.437,tripletExp_regina_11082022,2022.2.4,119.19361164000114,
6,11,8,0,0.027777777777778,1.0,0,1.0,1.0,0,0.25,1.0,ReadingArea_rsl0-rcl2-esl100-rsm0-rcm100-esm100-rsr0-rcr25-esr100,exr/ReadingArea_rsl0-rcl2-esl100-rsm0-rcm100-esm100-rsr0-rcr25-esr100.exr,ReadingArea_rsl0-rcl2-esl100-rsm0-rcm100-esm100-rsr0-rcr25-esr100.npz,,,,,0,127,127,176,,right,red,1.04,743.8972861766815,744.3151659965515,,,2,,8,1,lightness,readingArea,realistic,75,2023-03-28_13h31.23.437,tripletExp_regina_11082022,2022.2.4,119.19361164000114,
2,12,6,0,0.25,0.298245614035088,0,0.027777777777778,3.10526315789474,0,0.027777777777778,1.0,ReadingArea_rsl0-rcl25-esl29-rsm0-rcm2-esm310-rsr0-rcr2-esr100,exr/ReadingArea_rsl0-rcl25-esl29-rsm0-rcm2-esm310-rsr0-rcr2-esr100.exr,ReadingArea_rsl0-rcl25-esl29-rsm0-rcm2-esm310-rsr0-rcr2-esr100.npz,,,,,0,128,128,400,,left,green,0.88,746.0334639549255,746.4219479560852,,,2,,8,1,lightness,readingArea,realistic,75,2023-03-28_13h31.23.437,tripletExp_regina_11082022,2022.2.4,119.19361164000114,
7,13,4,0,0.111111111111111,1.0,0,0.111111111111111,3.10526315789474,0,0.694444444444444,0.298245614035088,ReadingArea_rsl0-rcl11-esl100-rsm0-rcm11-esm310-rsr0-rcr69-esr29,exr/ReadingArea_rsl0-rcl11-esl100-rsm0-rcm11-esm310-rsr0-rcr69-esr29.exr,ReadingArea_rsl0-rcl11-esl100-rsm0-rcm11-esm310-rsr0-rcr69-esr29.npz,,,,,0,129,129,456,,right,red,1.2,748.1435101032257,748.5375511646271,,,2,,8,1,lightness,readingArea,realistic,75,2023-03-28_13h31.23.437,tripletExp_regina_11082022,2022.2.4,119.19361164000114,
4,12,5,0,0.694444444444444,0.298245614035088,0,0.027777777777778,3.10526315789474,0,1.0,0.298245614035088,ReadingArea_rsl0-rcl69-esl29-rsm0-rcm2-esm310-rsr0-rcr100-esr29,exr/ReadingArea_rsl0-rcl69-esl29-rsm0-rcm2-esm310-rsr0-rcr100-esr29.exr,ReadingArea_rsl0-rcl69-esl29-rsm0-rcm2-esm310-rsr0-rcr100-esr29.npz,,,,,0,130,130,296,,left,green,3.95,753.8212730884552,754.2084131240845,,,2,,8,1,lightness,readingArea,realistic,75,2023-03-28_13h31.23.437,tripletExp_regina_11082022,2022.2.4,119.19361164000114,
3,0,4,0,0.444444444444444,0.298245614035088,0,0.027777777777778,0.298245614035088,0,0.694444444444444,0.298245614035088,ReadingArea_rsl0-rcl44-esl29-rsm0-rcm2-esm29-rsr0-rcr69-esr29,exr/ReadingArea_rsl0-rcl44-esl29-rsm0-rcm2-esm29-rsr0-rcr69-esr29.exr,ReadingArea_rsl0-rcl44-esl29-rsm0-rcm2-esm29-rsr0-rcr69-esr29.npz,,,,,0,131,131,111,,left,green,3.9,759.4518649578094,759.8398351669312,,,2,,8,1,lightness,readingArea,realistic,75,2023-03-28_13h31.23.437,tripletExp_regina_11082022,2022.2.4,119.19361164000114,
8,14,6,0,0.25,1.0,0,0.25,3.10526315789474,0,0.027777777777778,1.0,ReadingArea_rsl0-rcl25-esl100-rsm0-rcm25-esm310-rsr0-rcr2-esr100,exr/ReadingArea_rsl0-rcl25-esl100-rsm0-rcm25-esm310-rsr0-rcr2-esr100.exr,ReadingArea_rsl0-rcl25-esl100-rsm0-rcm25-esm310-rsr0-rcr2-esr100.npz,,,,,0,132,132,469,,left,green,0.89,761.5497100353241,761.9468610286713,,,2,,8,1,lightness,readingArea,realistic,75,2023-03-28_13h31.23.437,tripletExp_regina_11082022,2022.2.4,119.19361164000114,
0,9,14,0,0.027777777777778,0.298245614035088,0,0.444444444444444,1.0,0,0.25,3.10526315789474,ReadingArea_rsl0-rcl2-esl29-rsm0-rcm44-esm100-rsr0-rcr25-esr310,exr/ReadingArea_rsl0-rcl2-esl29-rsm0-rcm44-esm100-rsr0-rcr25-esr310.exr,ReadingArea_rsl0-rcl2-esl29-rsm0-rcm44-esm100-rsr0-rcr25-esr310.npz,,,,,0,133,133,433,,right,red,0.72,763.657881975174,,,,2,,8,1,lightness,readingArea,realistic,75,2023-03-28_13h31.23.437,tripletExp_regina_11082022,2022.2.4,119.19361164000114,
9,4,11,0,0.444444444444444,1.0,0,0.694444444444444,0.298245614035088,0,1.0,1.0,ReadingArea_rsl0-rcl44-esl100-rsm0-rcm69-esm29-rsr0-rcr100-esr100,exr/ReadingArea_rsl0-rcl44-esl100-rsm0-rcm69-esm29-rsr0-rcr100-esr100.exr,ReadingArea_rsl0-rcl44-esl100-rsm0-rcm69-esm29-rsr0-rcr100-esr100.npz,,,,,0,134,134,133,,left,green,2.17,767.5344669818878,767.9457330703735,,,2,,8,1,lightness,readingArea,realistic,75,2023-03-28_13h31.23.437,tripletExp_regina_11082022,2022.2.4,119.19361164000114,
14,12,9,0,0.25,3.10526315789474,0,0.027777777777778,3.10526315789474,0,0.444444444444444,1.0,ReadingArea_rsl0-rcl25-esl310-rsm0-rcm2-esm310-rsr0-rcr44-esr100,exr/ReadingArea_rsl0-rcl25-esl310-rsm0-rcm2-esm310-rsr0-rcr44-esr100.exr,ReadingArea_rsl0-rcl25-esl310-rsm0-rcm2-esm310-rsr0-rcr44-esr100.npz,,,,,0,135,135,40,,right,red,2.31,771.4205150604248,771.8254890441895,,,2,,8,1,lightness,readingArea,realistic,75,2023-03-28_13h31.23.437,tripletExp_regina_11082022,2022.2.4,119.19361164000114,
4,10,6,0,0.694444444444444,0.298245614035088,0,0.694444444444444,1.0,0,0.027777777777778,1.0,ReadingArea_rsl0-rcl69-esl29-rsm0-rcm69-esm100-rsr0-rcr2-esr100,exr/ReadingArea_rsl0-rcl69-esl29-rsm0-rcm69-esm100-rsr0-rcr2-esr100.exr,ReadingArea_rsl0-rcl69-esl29-rsm0-rcm69-esm100-rsr0-rcr2-esr100.npz,,,,,0,136,136,468,,left,green,2.17,775.3176779747009,775.7139070034027,,,2,,8,1,lightness,readingArea,realistic,75,2023-03-28_13h31.23.437,tripletExp_regina_11082022,2022.2.4,119.19361164000114,
2,14,1,0,0.25,0.298245614035088,0,0.25,3.10526315789474,0,0.111111111111111,0.298245614035088,ReadingArea_rsl0-rcl25-esl29-rsm0-rcm25-esm310-rsr0-rcr11-esr29,exr/ReadingArea_rsl0-rcl25-esl29-rsm0-rcm25-esm310-rsr0-rcr11-esr29.exr,ReadingArea_rsl0-rcl25-esl29-rsm0-rcm25-esm310-rsr0-rcr11-esr29.npz,,,,,0,137,137,579,,left,green,1.01,777.4312560558319,777.9296309947968,,,2,,8,1,lightness,readingArea,realistic,75,2023-03-28_13h31.23.437,tripletExp_regina_11082022,2022.2.4,119.19361164000114,
8,6,13,0,0.25,1.0,0,0.027777777777778,1.0,0,0.111111111111111,3.10526315789474,ReadingArea_rsl0-rcl25-esl100-rsm0-rcm2-esm100-rsr0-rcr11-esr310,exr/ReadingArea_rsl0-rcl25-esl100-rsm0-rcm2-esm100-rsr0-rcr11-esr310.exr,ReadingArea_rsl0-rcl25-esl100-rsm0-rcm2-esm100-rsr0-rcr11-esr310.npz,,,,,0,138,138,440,,left,green,3.93,783.1848781108856,783.6699340343475,,,2,,8,1,lightness,readingArea,realistic,75,2023-03-28_13h31.23.437,tripletExp_regina_11082022,2022.2.4,119.19361164000114,
10,7,3,0,0.694444444444444,1.0,0,0.111111111111111,1.0,0,0.444444444444444,0.298245614035088,ReadingArea_rsl0-rcl69-esl100-rsm0-rcm11-esm100-rsr0-rcr44-esr29,exr/ReadingArea_rsl0-rcl69-esl100-rsm0-rcm11-esm100-rsr0-rcr44-esr29.exr,ReadingArea_rsl0-rcl69-esl100-rsm0-rcm11-esm100-rsr0-rcr44-esr29.npz,,,,,0,139,139,582,,right,red,0.75,785.3755910396576,785.7703881263733,,,2,,8,1,lightness,readingArea,realistic,75,2023-03-28_13h31.23.437,tripletExp_regina_11082022,2022.2.4,119.19361164000114,
3,14,4,0,0.444444444444444,0.298245614035088,0,0.25,3.10526315789474,0,0.694444444444444,0.298245614035088,ReadingArea_rsl0-rcl44-esl29-rsm0-rcm25-esm310-rsr0-rcr69-esr29,exr/ReadingArea_rsl0-rcl44-esl29-rsm0-rcm25-esm310-rsr0-rcr69-esr29.exr,ReadingArea_rsl0-rcl44-esl29-rsm0-rcm25-esm310-rsr0-rcr69-esr29.npz,,,,,0,140,140,537,,right,red,2.2,789.2451710700989,,,,2,,8,1,lightness,readingArea,realistic,75,2023-03-28_13h31.23.437,tripletExp_regina_11082022,2022.2.4,119.19361164000114,
10,8,1,0,0.694444444444444,1.0,0,0.25,1.0,0,0.111111111111111,0.298245614035088,ReadingArea_rsl0-rcl69-esl100-rsm0-rcm25-esm100-rsr0-rcr11-esr29,exr/ReadingArea_rsl0-rcl69-esl100-rsm0-rcm25-esm100-rsr0-rcr11-esr29.exr,ReadingArea_rsl0-rcl69-esl100-rsm0-rcm25-esm100-rsr0-rcr11-esr29.npz,,,,,0,141,141,247,,left,green,1.09,791.3926930427551,791.7815520763397,,,2,,8,1,lightness,readingArea,realistic,75,2023-03-28_13h31.23.437,tripletExp_regina_11082022,2022.2.4,119.19361164000114,
4,8,7,0,0.694444444444444,0.298245614035088,0,0.25,1.0,0,0.111111111111111,1.0,ReadingArea_rsl0-rcl69-esl29-rsm0-rcm25-esm100-rsr0-rcr11-esr100,exr/ReadingArea_rsl0-rcl69-esl29-rsm0-rcm25-esm100-rsr0-rcr11-esr100.exr,ReadingArea_rsl0-rcl69-esl29-rsm0-rcm25-esm100-rsr0-rcr11-esr100.npz,,,,,0,142,142,461,,left,green,2.57,795.2427861690521,795.641016960144,,,2,,8,1,lightness,readingArea,realistic,75,2023-03-28_13h31.23.437,tripletExp_regina_11082022,2022.2.4,119.19361164000114,
9,7,10,0,0.444444444444444,1.0,0,0.111111111111111,1.0,0,0.694444444444444,1.0,ReadingArea_rsl0-rcl44-esl100-rsm0-rcm11-esm100-rsr0-rcr69-esr100,exr/ReadingArea_rsl0-rcl44-esl100-rsm0-rcm11-esm100-rsr0-rcr69-esr100.exr,ReadingArea_rsl0-rcl44-esl100-rsm0-rcm11-esm100-rsr0-rcr69-esr100.npz,,,,,0,143,143,508,,left,green,3.94,800.9257700443268,801.3533141613007,,,2,,8,1,lightness,readingArea,realistic,75,2023-03-28_13h31.23.437,tripletExp_regina_11082022,2022.2.4,119.19361164000114,
14,9,0,0,0.25,3.10526315789474,0,0.444444444444444,1.0,0,0.027777777777778,0.298245614035088,ReadingArea_rsl0-rcl25-esl310-rsm0-rcm44-esm100-rsr0-rcr2-esr29,exr/ReadingArea_rsl0-rcl25-esl310-rsm0-rcm44-esm100-rsr0-rcr2-esr29.exr,ReadingArea_rsl0-rcl25-esl310-rsm0-rcm44-esm100-rsr0-rcr2-esr29.npz,,,,,0,144,144,313,,left,green,0.77,803.0674870014191,803.4613420963287,,,2,,8,1,lightness,readingArea,realistic,75,2023-03-28_13h31.23.437,tripletExp_regina_11082022,2022.2.4,119.19361164000114,
4,3,1,0,0.694444444444444,0.298245614035088,0,0.444444444444444,0.298245614035088,0,0.111111111111111,0.298245614035088,ReadingArea_rsl0-rcl69-esl29-rsm0-rcm44-esm29-rsr0-rcr11-esr29,exr/ReadingArea_rsl0-rcl69-esl29-rsm0-rcm44-esm29-rsr0-rcr11-esr29.exr,ReadingArea_rsl0-rcl69-esl29-rsm0-rcm44-esm29-rsr0-rcr11-esr29.npz,,,,,0,145,145,60,,left,green,0.64,805.1788530349731,805.5752081871033,,,2,,8,1,lightness,readingArea,realistic,75,2023-03-28_13h31.23.437,tripletExp_regina_11082022,2022.2.4,119.19361164000114,
4,9,13,0,0.694444444444444,0.298245614035088,0,0.444444444444444,1.0,0,0.111111111111111,3.10526315789474,ReadingArea_rsl0-rcl69-esl29-rsm0-rcm44-esm100-rsr0-rcr11-esr310,exr/ReadingArea_rsl0-rcl69-esl29-rsm0-rcm44-esm100-rsr0-rcr11-esr310.exr,ReadingArea_rsl0-rcl69-esl29-rsm0-rcm44-esm100-rsr0-rcr11-esr310.npz,,,,,0,146,146,488,,right,red,2.6,809.060714006424,809.4525980949402,,,2,,8,1,lightness,readingArea,realistic,75,2023-03-28_13h31.23.437,tripletExp_regina_11082022,2022.2.4,119.19361164000114,
5,14,11,0,1.0,0.298245614035088,0,0.25,3.10526315789474,0,1.0,1.0,ReadingArea_rsl0-rcl100-esl29-rsm0-rcm25-esm310-rsr0-rcr100-esr100,exr/ReadingArea_rsl0-rcl100-esl29-rsm0-rcm25-esm310-rsr0-rcr100-esr100.exr,ReadingArea_rsl0-rcl100-esl29-rsm0-rcm25-esm310-rsr0-rcr100-esr100.npz,,,,,0,147,147,98,,right,red,0.82,811.1438369750977,811.5387361049652,,,2,,8,1,lightness,readingArea,realistic,75,2023-03-28_13h31.23.437,tripletExp_regina_11082022,2022.2.4,119.19361164000114,
9,4,6,0,0.444444444444444,1.0,0,0.694444444444444,0.298245614035088,0,0.027777777777778,1.0,ReadingArea_rsl0-rcl44-esl100-rsm0-rcm69-esm29-rsr0-rcr2-esr100,exr/ReadingArea_rsl0-rcl44-esl100-rsm0-rcm69-esm29-rsr0-rcr2-esr100.exr,ReadingArea_rsl0-rcl44-esl100-rsm0-rcm69-esm29-rsr0-rcr2-esr100.npz,,,,,0,148,148,453,,left,green,2.11,814.9900460243225,815.4433510303497,,,2,,8,1,lightness,readingArea,realistic,75,2023-03-28_13h31.23.437,tripletExp_regina_11082022,2022.2.4,119.19361164000114,
11,3,12,0,1.0,1.0,0,0.444444444444444,0.298245614035088,0,0.027777777777778,3.10526315789474,ReadingArea_rsl0-rcl100-esl100-rsm0-rcm44-esm29-rsr0-rcr2-esr310,exr/ReadingArea_rsl0-rcl100-esl100-rsm0-rcm44-esm29-rsr0-rcr2-esr310.exr,ReadingArea_rsl0-rcl100-esl100-rsm0-rcm44-esm29-rsr0-rcr2-esr310.npz,,,,,0,149,149,355,,left,green,0.6,817.1357011795044,817.3401920795441,,,2,,8,1,lightness,readingArea,realistic,75,2023-03-28_13h31.23.437,tripletExp_regina_11082022,2022.2.4,119.19361164000114,
10,2,0,0,0.694444444444444,1.0,0,0.25,0.298245614035088,0,0.027777777777778,0.298245614035088,ReadingArea_rsl0-rcl69-esl100-rsm0-rcm25-esm29-rsr0-rcr2-esr29,exr/ReadingArea_rsl0-rcl69-esl100-rsm0-rcm25-esm29-rsr0-rcr2-esr29.exr,ReadingArea_rsl0-rcl69-esl100-rsm0-rcm25-esm29-rsr0-rcr2-esr29.npz,,,,,0,150,150,427,,left,green,1.29,839.3541600704193,839.7560751438141,,,3,,8,1,lightness,readingArea,realistic,75,2023-03-28_13h31.23.437,tripletExp_regina_11082022,2022.2.4,119.19361164000114,
10,6,8,0,0.694444444444444,1.0,0,0.027777777777778,1.0,0,0.25,1.0,ReadingArea_rsl0-rcl69-esl100-rsm0-rcm2-esm100-rsr0-rcr25-esr100,exr/ReadingArea_rsl0-rcl69-esl100-rsm0-rcm2-esm100-rsr0-rcr25-esr100.exr,ReadingArea_rsl0-rcl69-esl100-rsm0-rcm2-esm100-rsr0-rcr25-esr100.npz,,,,,0,151,151,145,,right,red,1.34,841.4735851287842,841.8644590377808,,,3,,8,1,lightness,readingArea,realistic,75,2023-03-28_13h31.23.437,tripletExp_regina_11082022,2022.2.4,119.19361164000114,
7,12,0,0,0.111111111111111,1.0,0,0.027777777777778,3.10526315789474,0,0.027777777777778,0.298245614035088,ReadingArea_rsl0-rcl11-esl100-rsm0-rcm2-esm310-rsr0-rcr2-esr29,exr/ReadingArea_rsl0-rcl11-esl100-rsm0-rcm2-esm310-rsr0-rcr2-esr29.exr,ReadingArea_rsl0-rcl11-esl100-rsm0-rcm2-esm310-rsr0-rcr2-esr29.npz,,,,,0,152,152,425,,left,green,0.92,843.5792951583862,,,,3,,8,1,lightness,readingArea,realistic,75,2023-03-28_13h31.23.437,tripletExp_regina_11082022,2022.2.4,119.19361164000114,
