index_left,index_middle,index_right,reflectance_surround_left,reflectance_center_left,emission_spot_left,reflectance_surround_middle,reflectance_center_middle,emission_spot_middle,reflectance_surround_right,reflectance_center_right,emission_spot_right,ImageName,ImageExr,ImageNpy,trials_2.thisRepN,trials_2.thisTrialN,trials_2.thisN,trials_2.thisIndex,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,sound_1.started,BB_Trial.resp,BB_Trial.color,BB_Trial.rt,text.started,text.stopped,sound_1.stopped,block,participant,session,L/B,scene,condition,nTrialsPerBlock,date,expName,psychopyVersion,frameRate,Unnamed: 41
10,12,9,2,0.694444444444444,1.0,2,0.027777777777778,3.10526315789474,2,0.444444444444444,1.0,ReadingArea_rsl2-rcl69-esl100-rsm2-rcm2-esm310-rsr2-rcr44-esr100,exr/ReadingArea_rsl2-rcl69-esl100-rsm2-rcm2-esm310-rsr2-rcr44-esr100.exr,ReadingArea_rsl2-rcl69-esl100-rsm2-rcm2-esm310-rsr2-rcr44-esr100.npz,,,,,0,95,95,405,,right,red,1.53,405.14719104766846,405.5909471511841,,2,3,8,lightness,readingArea,realistic,75,2023-03-18_16h08.28.545,tripletExp_regina_11082022,2022.2.4,120.2460938619879,
4,3,1,2,0.694444444444444,0.298245614035088,2,0.444444444444444,0.298245614035088,2,0.111111111111111,0.298245614035088,ReadingArea_rsl2-rcl69-esl29-rsm2-rcm44-esm29-rsr2-rcr11-esr29,exr/ReadingArea_rsl2-rcl69-esl29-rsm2-rcm44-esm29-rsr2-rcr11-esr29.exr,ReadingArea_rsl2-rcl69-esl29-rsm2-rcm44-esm29-rsr2-rcr11-esr29.npz,,,,,0,96,96,60,,left,green,1.17,407.2912561893463,407.7310950756073,,2,3,8,lightness,readingArea,realistic,75,2023-03-18_16h08.28.545,tripletExp_regina_11082022,2022.2.4,120.2460938619879,
3,0,2,2,0.444444444444444,0.298245614035088,2,0.027777777777778,0.298245614035088,2,0.25,0.298245614035088,ReadingArea_rsl2-rcl44-esl29-rsm2-rcm2-esm29-rsr2-rcr25-esr29,exr/ReadingArea_rsl2-rcl44-esl29-rsm2-rcm2-esm29-rsr2-rcr25-esr29.exr,ReadingArea_rsl2-rcl44-esl29-rsm2-rcm2-esm29-rsr2-rcr25-esr29.npz,,,,,0,97,97,334,,right,red,3.07,411.1894960403442,411.62510800361633,,2,3,8,lightness,readingArea,realistic,75,2023-03-18_16h08.28.545,tripletExp_regina_11082022,2022.2.4,120.2460938619879,
8,6,11,2,0.25,1.0,2,0.027777777777778,1.0,2,1.0,1.0,ReadingArea_rsl2-rcl25-esl100-rsm2-rcm2-esm100-rsr2-rcr100-esr100,exr/ReadingArea_rsl2-rcl25-esl100-rsm2-rcm2-esm100-rsr2-rcr100-esr100.exr,ReadingArea_rsl2-rcl25-esl100-rsm2-rcm2-esm100-rsr2-rcr100-esr100.npz,,,,,0,98,98,236,,left,green,1.25,413.3242101669312,413.7461199760437,,2,3,8,lightness,readingArea,realistic,75,2023-03-18_16h08.28.545,tripletExp_regina_11082022,2022.2.4,120.2460938619879,
10,0,14,2,0.694444444444444,1.0,2,0.027777777777778,0.298245614035088,2,0.25,3.10526315789474,ReadingArea_rsl2-rcl69-esl100-rsm2-rcm2-esm29-rsr2-rcr25-esr310,exr/ReadingArea_rsl2-rcl69-esl100-rsm2-rcm2-esm29-rsr2-rcr25-esr310.exr,ReadingArea_rsl2-rcl69-esl100-rsm2-rcm2-esm29-rsr2-rcr25-esr310.npz,,,,,0,99,99,95,,right,red,2.78,417.20231103897095,417.6352071762085,,2,3,8,lightness,readingArea,realistic,75,2023-03-18_16h08.28.545,tripletExp_regina_11082022,2022.2.4,120.2460938619879,
13,0,14,2,0.111111111111111,3.10526315789474,2,0.027777777777778,0.298245614035088,2,0.25,3.10526315789474,ReadingArea_rsl2-rcl11-esl310-rsm2-rcm2-esm29-rsr2-rcr25-esr310,exr/ReadingArea_rsl2-rcl11-esl310-rsm2-rcm2-esm29-rsr2-rcr25-esr310.exr,ReadingArea_rsl2-rcl11-esl310-rsm2-rcm2-esm29-rsr2-rcr25-esr310.npz,,,,,0,100,100,278,,left,green,0.98,419.3252971172333,419.76208209991455,,2,3,8,lightness,readingArea,realistic,75,2023-03-18_16h08.28.545,tripletExp_regina_11082022,2022.2.4,120.2460938619879,
6,0,10,2,0.027777777777778,1.0,2,0.027777777777778,0.298245614035088,2,0.694444444444444,1.0,ReadingArea_rsl2-rcl2-esl100-rsm2-rcm2-esm29-rsr2-rcr69-esr100,exr/ReadingArea_rsl2-rcl2-esl100-rsm2-rcm2-esm29-rsr2-rcr69-esr100.exr,ReadingArea_rsl2-rcl2-esl100-rsm2-rcm2-esm29-rsr2-rcr69-esr100.npz,,,,,0,101,101,532,,left,green,0.73,421.47819900512695,421.9283690452576,,2,3,8,lightness,readingArea,realistic,75,2023-03-18_16h08.28.545,tripletExp_regina_11082022,2022.2.4,120.2460938619879,
10,0,11,2,0.694444444444444,1.0,2,0.027777777777778,0.298245614035088,2,1.0,1.0,ReadingArea_rsl2-rcl69-esl100-rsm2-rcm2-esm29-rsr2-rcr100-esr100,exr/ReadingArea_rsl2-rcl69-esl100-rsm2-rcm2-esm29-rsr2-rcr100-esr100.exr,ReadingArea_rsl2-rcl69-esl100-rsm2-rcm2-esm29-rsr2-rcr100-esr100.npz,,,,,0,102,102,573,,left,green,3.06,425.3846831321716,425.82737016677856,,2,3,8,lightness,readingArea,realistic,75,2023-03-18_16h08.28.545,tripletExp_regina_11082022,2022.2.4,120.2460938619879,
14,5,9,2,0.25,3.10526315789474,2,1.0,0.298245614035088,2,0.444444444444444,1.0,ReadingArea_rsl2-rcl25-esl310-rsm2-rcm100-esm29-rsr2-rcr44-esr100,exr/ReadingArea_rsl2-rcl25-esl310-rsm2-rcm100-esm29-rsr2-rcr44-esr100.exr,ReadingArea_rsl2-rcl25-esl310-rsm2-rcm100-esm29-rsr2-rcr44-esr100.npz,,,,,0,103,103,482,,right,red,1.06,427.5410330295563,428.0345561504364,,2,3,8,lightness,readingArea,realistic,75,2023-03-18_16h08.28.545,tripletExp_regina_11082022,2022.2.4,120.2460938619879,
2,4,6,2,0.25,0.298245614035088,2,0.694444444444444,0.298245614035088,2,0.027777777777778,1.0,ReadingArea_rsl2-rcl25-esl29-rsm2-rcm69-esm29-rsr2-rcr2-esr100,exr/ReadingArea_rsl2-rcl25-esl29-rsm2-rcm69-esm29-rsr2-rcr2-esr100.exr,ReadingArea_rsl2-rcl25-esl29-rsm2-rcm69-esm29-rsr2-rcr2-esr100.npz,,,,,0,104,104,563,,left,green,1.37,429.748605966568,430.2027070522308,,2,3,8,lightness,readingArea,realistic,75,2023-03-18_16h08.28.545,tripletExp_regina_11082022,2022.2.4,120.2460938619879,
1,13,2,2,0.111111111111111,0.298245614035088,2,0.111111111111111,3.10526315789474,2,0.25,0.298245614035088,ReadingArea_rsl2-rcl11-esl29-rsm2-rcm11-esm310-rsr2-rcr25-esr29,exr/ReadingArea_rsl2-rcl11-esl29-rsm2-rcm11-esm310-rsr2-rcr25-esr29.exr,ReadingArea_rsl2-rcl11-esl29-rsm2-rcm11-esm310-rsr2-rcr25-esr29.npz,,,,,0,105,105,118,,right,red,1.32,431.9022259712219,432.3709239959717,,2,3,8,lightness,readingArea,realistic,75,2023-03-18_16h08.28.545,tripletExp_regina_11082022,2022.2.4,120.2460938619879,
11,4,2,2,1.0,1.0,2,0.694444444444444,0.298245614035088,2,0.25,0.298245614035088,ReadingArea_rsl2-rcl100-esl100-rsm2-rcm69-esm29-rsr2-rcr25-esr29,exr/ReadingArea_rsl2-rcl100-esl100-rsm2-rcm69-esm29-rsr2-rcr25-esr29.exr,ReadingArea_rsl2-rcl100-esl100-rsm2-rcm69-esm29-rsr2-rcr25-esr29.npz,,,,,0,106,106,280,,right,red,1.15,434.0844390392304,434.5259411334992,,2,3,8,lightness,readingArea,realistic,75,2023-03-18_16h08.28.545,tripletExp_regina_11082022,2022.2.4,120.2460938619879,
8,12,13,2,0.25,1.0,2,0.027777777777778,3.10526315789474,2,0.111111111111111,3.10526315789474,ReadingArea_rsl2-rcl25-esl100-rsm2-rcm2-esm310-rsr2-rcr11-esr310,exr/ReadingArea_rsl2-rcl25-esl100-rsm2-rcm2-esm310-rsr2-rcr11-esr310.exr,ReadingArea_rsl2-rcl25-esl100-rsm2-rcm2-esm310-rsr2-rcr11-esr310.npz,,,,,0,107,107,275,,right,red,3.26,438.005704164505,438.5531630516052,,2,3,8,lightness,readingArea,realistic,75,2023-03-18_16h08.28.545,tripletExp_regina_11082022,2022.2.4,120.2460938619879,
14,7,8,2,0.25,3.10526315789474,2,0.111111111111111,1.0,2,0.25,1.0,ReadingArea_rsl2-rcl25-esl310-rsm2-rcm11-esm100-rsr2-rcr25-esr100,exr/ReadingArea_rsl2-rcl25-esl310-rsm2-rcm11-esm100-rsr2-rcr25-esr100.exr,ReadingArea_rsl2-rcl25-esl310-rsm2-rcm11-esm100-rsr2-rcr25-esr100.npz,,,,,0,108,108,326,,right,red,1.18,440.2348551750183,440.69409918785095,,2,3,8,lightness,readingArea,realistic,75,2023-03-18_16h08.28.545,tripletExp_regina_11082022,2022.2.4,120.2460938619879,
12,8,3,2,0.027777777777778,3.10526315789474,2,0.25,1.0,2,0.444444444444444,0.298245614035088,ReadingArea_rsl2-rcl2-esl310-rsm2-rcm25-esm100-rsr2-rcr44-esr29,exr/ReadingArea_rsl2-rcl2-esl310-rsm2-rcm25-esm100-rsr2-rcr44-esr29.exr,ReadingArea_rsl2-rcl2-esl310-rsm2-rcm25-esm100-rsr2-rcr44-esr29.npz,,,,,0,109,109,386,,right,red,1.35,442.3944680690765,442.83630418777466,,2,3,8,lightness,readingArea,realistic,75,2023-03-18_16h08.28.545,tripletExp_regina_11082022,2022.2.4,120.2460938619879,
6,2,12,2,0.027777777777778,1.0,2,0.25,0.298245614035088,2,0.027777777777778,3.10526315789474,ReadingArea_rsl2-rcl2-esl100-rsm2-rcm25-esm29-rsr2-rcr2-esr310,exr/ReadingArea_rsl2-rcl2-esl100-rsm2-rcm25-esm29-rsr2-rcr2-esr310.exr,ReadingArea_rsl2-rcl2-esl100-rsm2-rcm25-esm29-rsr2-rcr2-esr310.npz,,,,,0,110,110,480,,right,red,0.93,444.5506730079651,444.9991521835327,,2,3,8,lightness,readingArea,realistic,75,2023-03-18_16h08.28.545,tripletExp_regina_11082022,2022.2.4,120.2460938619879,
11,2,8,2,1.0,1.0,2,0.25,0.298245614035088,2,0.25,1.0,ReadingArea_rsl2-rcl100-esl100-rsm2-rcm25-esm29-rsr2-rcr25-esr100,exr/ReadingArea_rsl2-rcl100-esl100-rsm2-rcm25-esm29-rsr2-rcr25-esr100.exr,ReadingArea_rsl2-rcl100-esl100-rsm2-rcm25-esm29-rsr2-rcr25-esr100.npz,,,,,0,111,111,214,,right,red,0.99,446.6989200115204,447.1299910545349,,2,3,8,lightness,readingArea,realistic,75,2023-03-18_16h08.28.545,tripletExp_regina_11082022,2022.2.4,120.2460938619879,
4,9,13,2,0.694444444444444,0.298245614035088,2,0.444444444444444,1.0,2,0.111111111111111,3.10526315789474,ReadingArea_rsl2-rcl69-esl29-rsm2-rcm44-esm100-rsr2-rcr11-esr310,exr/ReadingArea_rsl2-rcl69-esl29-rsm2-rcm44-esm100-rsr2-rcr11-esr310.exr,ReadingArea_rsl2-rcl69-esl29-rsm2-rcm44-esm100-rsr2-rcr11-esr310.npz,,,,,0,112,112,488,,right,red,4.55,452.3812911510468,452.8196051120758,,2,3,8,lightness,readingArea,realistic,75,2023-03-18_16h08.28.545,tripletExp_regina_11082022,2022.2.4,120.2460938619879,
4,8,14,2,0.694444444444444,0.298245614035088,2,0.25,1.0,2,0.25,3.10526315789474,ReadingArea_rsl2-rcl69-esl29-rsm2-rcm25-esm100-rsr2-rcr25-esr310,exr/ReadingArea_rsl2-rcl69-esl29-rsm2-rcm25-esm100-rsr2-rcr25-esr310.exr,ReadingArea_rsl2-rcl69-esl29-rsm2-rcm25-esm100-rsr2-rcr25-esr310.npz,,,,,0,113,113,234,,left,green,2.75,456.3005511760712,,,2,3,8,lightness,readingArea,realistic,75,2023-03-18_16h08.28.545,tripletExp_regina_11082022,2022.2.4,120.2460938619879,
6,11,8,2,0.027777777777778,1.0,2,1.0,1.0,2,0.25,1.0,ReadingArea_rsl2-rcl2-esl100-rsm2-rcm100-esm100-rsr2-rcr25-esr100,exr/ReadingArea_rsl2-rcl2-esl100-rsm2-rcm100-esm100-rsr2-rcr25-esr100.exr,ReadingArea_rsl2-rcl2-esl100-rsm2-rcm100-esm100-rsr2-rcr25-esr100.npz,,,,,0,114,114,176,,right,red,0.92,458.4676811695099,,,2,3,8,lightness,readingArea,realistic,75,2023-03-18_16h08.28.545,tripletExp_regina_11082022,2022.2.4,120.2460938619879,
0,7,13,2,0.027777777777778,0.298245614035088,2,0.111111111111111,1.0,2,0.111111111111111,3.10526315789474,ReadingArea_rsl2-rcl2-esl29-rsm2-rcm11-esm100-rsr2-rcr11-esr310,exr/ReadingArea_rsl2-rcl2-esl29-rsm2-rcm11-esm100-rsr2-rcr11-esr310.exr,ReadingArea_rsl2-rcl2-esl29-rsm2-rcm11-esm100-rsr2-rcr11-esr310.npz,,,,,0,115,115,159,,right,red,1.03,460.734402179718,461.1656219959259,,2,3,8,lightness,readingArea,realistic,75,2023-03-18_16h08.28.545,tripletExp_regina_11082022,2022.2.4,120.2460938619879,
6,4,2,2,0.027777777777778,1.0,2,0.694444444444444,0.298245614035088,2,0.25,0.298245614035088,ReadingArea_rsl2-rcl2-esl100-rsm2-rcm69-esm29-rsr2-rcr25-esr29,exr/ReadingArea_rsl2-rcl2-esl100-rsm2-rcm69-esm29-rsr2-rcr25-esr29.exr,ReadingArea_rsl2-rcl2-esl100-rsm2-rcm69-esm29-rsr2-rcr25-esr29.npz,,,,,0,116,116,134,,right,red,0.94,462.870845079422,463.32260608673096,,2,3,8,lightness,readingArea,realistic,75,2023-03-18_16h08.28.545,tripletExp_regina_11082022,2022.2.4,120.2460938619879,
13,0,8,2,0.111111111111111,3.10526315789474,2,0.027777777777778,0.298245614035088,2,0.25,1.0,ReadingArea_rsl2-rcl11-esl310-rsm2-rcm2-esm29-rsr2-rcr25-esr100,exr/ReadingArea_rsl2-rcl11-esl310-rsm2-rcm2-esm29-rsr2-rcr25-esr100.exr,ReadingArea_rsl2-rcl11-esl310-rsm2-rcm2-esm29-rsr2-rcr25-esr100.npz,,,,,0,117,117,249,,right,red,3.21,466.80177307128906,467.2429950237274,,2,3,8,lightness,readingArea,realistic,75,2023-03-18_16h08.28.545,tripletExp_regina_11082022,2022.2.4,120.2460938619879,
13,10,11,2,0.111111111111111,3.10526315789474,2,0.694444444444444,1.0,2,1.0,1.0,ReadingArea_rsl2-rcl11-esl310-rsm2-rcm69-esm100-rsr2-rcr100-esr100,exr/ReadingArea_rsl2-rcl11-esl310-rsm2-rcm69-esm100-rsr2-rcr100-esr100.exr,ReadingArea_rsl2-rcl11-esl310-rsm2-rcm69-esm100-rsr2-rcr100-esr100.npz,,,,,0,118,118,320,,right,red,0.89,468.9447410106659,,,2,3,8,lightness,readingArea,realistic,75,2023-03-18_16h08.28.545,tripletExp_regina_11082022,2022.2.4,120.2460938619879,
1,5,14,2,0.111111111111111,0.298245614035088,2,1.0,0.298245614035088,2,0.25,3.10526315789474,ReadingArea_rsl2-rcl11-esl29-rsm2-rcm100-esm29-rsr2-rcr25-esr310,exr/ReadingArea_rsl2-rcl11-esl29-rsm2-rcm100-esm29-rsr2-rcr25-esr310.exr,ReadingArea_rsl2-rcl11-esl29-rsm2-rcm100-esm29-rsr2-rcr25-esr310.npz,,,,,0,119,119,191,,right,red,0.72,471.1680929660797,471.6149740219116,,2,3,8,lightness,readingArea,realistic,75,2023-03-18_16h08.28.545,tripletExp_regina_11082022,2022.2.4,120.2460938619879,
9,0,3,2,0.444444444444444,1.0,2,0.027777777777778,0.298245614035088,2,0.444444444444444,0.298245614035088,ReadingArea_rsl2-rcl44-esl100-rsm2-rcm2-esm29-rsr2-rcr44-esr29,exr/ReadingArea_rsl2-rcl44-esl100-rsm2-rcm2-esm29-rsr2-rcr44-esr29.exr,ReadingArea_rsl2-rcl44-esl100-rsm2-rcm2-esm29-rsr2-rcr44-esr29.npz,,,,,0,120,120,2,,right,red,0.91,473.3186161518097,473.75817704200745,,2,3,8,lightness,readingArea,realistic,75,2023-03-18_16h08.28.545,tripletExp_regina_11082022,2022.2.4,120.2460938619879,
14,7,1,2,0.25,3.10526315789474,2,0.111111111111111,1.0,2,0.111111111111111,0.298245614035088,ReadingArea_rsl2-rcl25-esl310-rsm2-rcm11-esm100-rsr2-rcr11-esr29,exr/ReadingArea_rsl2-rcl25-esl310-rsm2-rcm11-esm100-rsr2-rcr11-esr29.exr,ReadingArea_rsl2-rcl25-esl310-rsm2-rcm11-esm100-rsr2-rcr11-esr29.npz,,,,,0,121,121,298,,right,red,0.77,475.4466590881348,476.0361490249634,,2,3,8,lightness,readingArea,realistic,75,2023-03-18_16h08.28.545,tripletExp_regina_11082022,2022.2.4,120.2460938619879,
5,13,12,2,1.0,0.298245614035088,2,0.111111111111111,3.10526315789474,2,0.027777777777778,3.10526315789474,ReadingArea_rsl2-rcl100-esl29-rsm2-rcm11-esm310-rsr2-rcr2-esr310,exr/ReadingArea_rsl2-rcl100-esl29-rsm2-rcm11-esm310-rsr2-rcr2-esr310.exr,ReadingArea_rsl2-rcl100-esl29-rsm2-rcm11-esm310-rsr2-rcr2-esr310.npz,,,,,0,122,122,389,,left,green,1.33,477.7343909740448,478.1778390407562,,2,3,8,lightness,readingArea,realistic,75,2023-03-18_16h08.28.545,tripletExp_regina_11082022,2022.2.4,120.2460938619879,
8,9,1,2,0.25,1.0,2,0.444444444444444,1.0,2,0.111111111111111,0.298245614035088,ReadingArea_rsl2-rcl25-esl100-rsm2-rcm44-esm100-rsr2-rcr11-esr29,exr/ReadingArea_rsl2-rcl25-esl100-rsm2-rcm44-esm100-rsr2-rcr11-esr29.exr,ReadingArea_rsl2-rcl25-esl100-rsm2-rcm44-esm100-rsr2-rcr11-esr29.npz,,,,,0,123,123,266,,left,green,0.93,479.8806049823761,480.3271811008453,,2,3,8,lightness,readingArea,realistic,75,2023-03-18_16h08.28.545,tripletExp_regina_11082022,2022.2.4,120.2460938619879,
2,4,10,2,0.25,0.298245614035088,2,0.694444444444444,0.298245614035088,2,0.694444444444444,1.0,ReadingArea_rsl2-rcl25-esl29-rsm2-rcm69-esm29-rsr2-rcr69-esr100,exr/ReadingArea_rsl2-rcl25-esl29-rsm2-rcm69-esm29-rsr2-rcr69-esr100.exr,ReadingArea_rsl2-rcl25-esl29-rsm2-rcm69-esm29-rsr2-rcr69-esr100.npz,,,,,0,124,124,174,,left,green,2.98,483.8027110099793,484.3482949733734,,2,3,8,lightness,readingArea,realistic,75,2023-03-18_16h08.28.545,tripletExp_regina_11082022,2022.2.4,120.2460938619879,
12,5,4,2,0.027777777777778,3.10526315789474,2,1.0,0.298245614035088,2,0.694444444444444,0.298245614035088,ReadingArea_rsl2-rcl2-esl310-rsm2-rcm100-esm29-rsr2-rcr69-esr29,exr/ReadingArea_rsl2-rcl2-esl310-rsm2-rcm100-esm29-rsr2-rcr69-esr29.exr,ReadingArea_rsl2-rcl2-esl310-rsm2-rcm100-esm29-rsr2-rcr69-esr29.npz,,,,,0,125,125,566,,right,red,0.95,486.0445511341095,486.5010590553284,,2,3,8,lightness,readingArea,realistic,75,2023-03-18_16h08.28.545,tripletExp_regina_11082022,2022.2.4,120.2460938619879,
0,4,6,2,0.027777777777778,0.298245614035088,2,0.694444444444444,0.298245614035088,2,0.027777777777778,1.0,ReadingArea_rsl2-rcl2-esl29-rsm2-rcm69-esm29-rsr2-rcr2-esr100,exr/ReadingArea_rsl2-rcl2-esl29-rsm2-rcm69-esm29-rsr2-rcr2-esr100.exr,ReadingArea_rsl2-rcl2-esl29-rsm2-rcm69-esm29-rsr2-rcr2-esr100.npz,,,,,0,126,126,49,,right,red,1.32,488.2024130821228,488.6562430858612,,2,3,8,lightness,readingArea,realistic,75,2023-03-18_16h08.28.545,tripletExp_regina_11082022,2022.2.4,120.2460938619879,
13,6,12,2,0.111111111111111,3.10526315789474,2,0.027777777777778,1.0,2,0.027777777777778,3.10526315789474,ReadingArea_rsl2-rcl11-esl310-rsm2-rcm2-esm100-rsr2-rcr2-esr310,exr/ReadingArea_rsl2-rcl11-esl310-rsm2-rcm2-esm100-rsr2-rcr2-esr310.exr,ReadingArea_rsl2-rcl11-esl310-rsm2-rcm2-esm100-rsr2-rcr2-esr310.npz,,,,,0,127,127,147,,right,red,1.29,490.3503601551056,490.7959711551666,,2,3,8,lightness,readingArea,realistic,75,2023-03-18_16h08.28.545,tripletExp_regina_11082022,2022.2.4,120.2460938619879,
13,4,12,2,0.111111111111111,3.10526315789474,2,0.694444444444444,0.298245614035088,2,0.027777777777778,3.10526315789474,ReadingArea_rsl2-rcl11-esl310-rsm2-rcm69-esm29-rsr2-rcr2-esr310,exr/ReadingArea_rsl2-rcl11-esl310-rsm2-rcm69-esm29-rsr2-rcr2-esr310.exr,ReadingArea_rsl2-rcl11-esl310-rsm2-rcm69-esm29-rsr2-rcr2-esr310.npz,,,,,0,128,128,122,,left,green,1.14,492.50419211387634,492.948135137558,,2,3,8,lightness,readingArea,realistic,75,2023-03-18_16h08.28.545,tripletExp_regina_11082022,2022.2.4,120.2460938619879,
9,11,6,2,0.444444444444444,1.0,2,1.0,1.0,2,0.027777777777778,1.0,ReadingArea_rsl2-rcl44-esl100-rsm2-rcm100-esm100-rsr2-rcr2-esr100,exr/ReadingArea_rsl2-rcl44-esl100-rsm2-rcm100-esm100-rsr2-rcr2-esr100.exr,ReadingArea_rsl2-rcl44-esl100-rsm2-rcm100-esm100-rsr2-rcr2-esr100.npz,,,,,0,129,129,404,,left,green,0.86,494.65145897865295,495.08148217201233,,2,3,8,lightness,readingArea,realistic,75,2023-03-18_16h08.28.545,tripletExp_regina_11082022,2022.2.4,120.2460938619879,
2,0,13,2,0.25,0.298245614035088,2,0.027777777777778,0.298245614035088,2,0.111111111111111,3.10526315789474,ReadingArea_rsl2-rcl25-esl29-rsm2-rcm2-esm29-rsr2-rcr11-esr310,exr/ReadingArea_rsl2-rcl25-esl29-rsm2-rcm2-esm29-rsr2-rcr11-esr310.exr,ReadingArea_rsl2-rcl25-esl29-rsm2-rcm2-esm29-rsr2-rcr11-esr310.npz,,,,,0,130,130,50,,left,green,0.77,496.7869110107422,497.23228096961975,,2,3,8,lightness,readingArea,realistic,75,2023-03-18_16h08.28.545,tripletExp_regina_11082022,2022.2.4,120.2460938619879,
0,14,10,2,0.027777777777778,0.298245614035088,2,0.25,3.10526315789474,2,0.694444444444444,1.0,ReadingArea_rsl2-rcl2-esl29-rsm2-rcm25-esm310-rsr2-rcr69-esr100,exr/ReadingArea_rsl2-rcl2-esl29-rsm2-rcm25-esm310-rsr2-rcr69-esr100.exr,ReadingArea_rsl2-rcl2-esl29-rsm2-rcm25-esm310-rsr2-rcr69-esr100.npz,,,,,0,131,131,128,,right,red,0.81,498.9321401119232,499.3701319694519,,2,3,8,lightness,readingArea,realistic,75,2023-03-18_16h08.28.545,tripletExp_regina_11082022,2022.2.4,120.2460938619879,
4,10,11,2,0.694444444444444,0.298245614035088,2,0.694444444444444,1.0,2,1.0,1.0,ReadingArea_rsl2-rcl69-esl29-rsm2-rcm69-esm100-rsr2-rcr100-esr100,exr/ReadingArea_rsl2-rcl69-esl29-rsm2-rcm69-esm100-rsr2-rcr100-esr100.exr,ReadingArea_rsl2-rcl69-esl29-rsm2-rcm69-esm100-rsr2-rcr100-esr100.npz,,,,,0,132,132,180,,right,red,0.71,501.06262397766113,501.4912571907044,,2,3,8,lightness,readingArea,realistic,75,2023-03-18_16h08.28.545,tripletExp_regina_11082022,2022.2.4,120.2460938619879,
6,11,7,2,0.027777777777778,1.0,2,1.0,1.0,2,0.111111111111111,1.0,ReadingArea_rsl2-rcl2-esl100-rsm2-rcm100-esm100-rsr2-rcr11-esr100,exr/ReadingArea_rsl2-rcl2-esl100-rsm2-rcm100-esm100-rsr2-rcr11-esr100.exr,ReadingArea_rsl2-rcl2-esl100-rsm2-rcm100-esm100-rsr2-rcr11-esr100.npz,,,,,0,133,133,571,,right,red,0.72,503.20697712898254,503.64932799339294,,2,3,8,lightness,readingArea,realistic,75,2023-03-18_16h08.28.545,tripletExp_regina_11082022,2022.2.4,120.2460938619879,
7,3,5,2,0.111111111111111,1.0,2,0.444444444444444,0.298245614035088,2,1.0,0.298245614035088,ReadingArea_rsl2-rcl11-esl100-rsm2-rcm44-esm29-rsr2-rcr100-esr29,exr/ReadingArea_rsl2-rcl11-esl100-rsm2-rcm44-esm29-rsr2-rcr100-esr29.exr,ReadingArea_rsl2-rcl11-esl100-rsm2-rcm44-esm29-rsr2-rcr100-esr29.npz,,,,,0,134,134,589,,left,green,1.16,505.36958718299866,505.8241980075836,,2,3,8,lightness,readingArea,realistic,75,2023-03-18_16h08.28.545,tripletExp_regina_11082022,2022.2.4,120.2460938619879,
2,9,12,2,0.25,0.298245614035088,2,0.444444444444444,1.0,2,0.027777777777778,3.10526315789474,ReadingArea_rsl2-rcl25-esl29-rsm2-rcm44-esm100-rsr2-rcr2-esr310,exr/ReadingArea_rsl2-rcl25-esl29-rsm2-rcm44-esm100-rsr2-rcr2-esr310.exr,ReadingArea_rsl2-rcl25-esl29-rsm2-rcm44-esm100-rsr2-rcr2-esr310.npz,,,,,0,135,135,354,,left,green,1.73,507.52296018600464,507.9445660114288,,2,3,8,lightness,readingArea,realistic,75,2023-03-18_16h08.28.545,tripletExp_regina_11082022,2022.2.4,120.2460938619879,
9,4,6,2,0.444444444444444,1.0,2,0.694444444444444,0.298245614035088,2,0.027777777777778,1.0,ReadingArea_rsl2-rcl44-esl100-rsm2-rcm69-esm29-rsr2-rcr2-esr100,exr/ReadingArea_rsl2-rcl44-esl100-rsm2-rcm69-esm29-rsr2-rcr2-esr100.exr,ReadingArea_rsl2-rcl44-esl100-rsm2-rcm69-esm29-rsr2-rcr2-esr100.npz,,,,,0,136,136,453,,left,green,0.94,509.6608920097351,510.2486300468445,,2,3,8,lightness,readingArea,realistic,75,2023-03-18_16h08.28.545,tripletExp_regina_11082022,2022.2.4,120.2460938619879,
6,0,1,2,0.027777777777778,1.0,2,0.027777777777778,0.298245614035088,2,0.111111111111111,0.298245614035088,ReadingArea_rsl2-rcl2-esl100-rsm2-rcm2-esm29-rsr2-rcr11-esr29,exr/ReadingArea_rsl2-rcl2-esl100-rsm2-rcm2-esm29-rsr2-rcr11-esr29.exr,ReadingArea_rsl2-rcl2-esl100-rsm2-rcm2-esm29-rsr2-rcr11-esr29.npz,,,,,0,137,137,302,,left,green,1.38,511.9375991821289,512.3777320384979,,2,3,8,lightness,readingArea,realistic,75,2023-03-18_16h08.28.545,tripletExp_regina_11082022,2022.2.4,120.2460938619879,
3,0,4,2,0.444444444444444,0.298245614035088,2,0.027777777777778,0.298245614035088,2,0.694444444444444,0.298245614035088,ReadingArea_rsl2-rcl44-esl29-rsm2-rcm2-esm29-rsr2-rcr69-esr29,exr/ReadingArea_rsl2-rcl44-esl29-rsm2-rcm2-esm29-rsr2-rcr69-esr29.exr,ReadingArea_rsl2-rcl44-esl29-rsm2-rcm2-esm29-rsr2-rcr69-esr29.npz,,,,,0,138,138,111,,left,green,3.03,515.8663830757141,516.3146531581879,,2,3,8,lightness,readingArea,realistic,75,2023-03-18_16h08.28.545,tripletExp_regina_11082022,2022.2.4,120.2460938619879,
